index,RF_Regressor,ET_Regressor,XGB_Regressor,ensamble
240,24.31127826307969,43.0,42.99582,36.76903245162552
240,23.760157050958473,14.0,14.001389,17.253848533587718
240,22.355827685879106,27.0,26.99983,25.451885977283595
240,20.60124960605698,17.0,17.000193,18.200480749422965
240,19.73922788915021,36.0,35.998173,30.579133549719995
240,18.61828336145568,12.0,11.999761,14.206014663067421
240,19.76723356354118,23.0,22.999197,21.92214352325559
240,19.75309070639832,19.0,19.001026,19.25137228665426
240,19.743519277826895,23.0,22.99874,21.914086173460202
240,18.634582769890383,27.0,26.999775,24.211452567583905
240,18.540888496843174,19.0,19.000023,18.84697046167559
240,18.600859925414603,19.0,18.999804,18.866887822835142
240,13.559538781646086,9.0,9.001179,10.520239174367054
240,5.583331082423572,2.0,2.0002246,3.194518557575029
240,7.525384192826831,3.0,2.9997272,4.5083704806574465
240,7.302733399176037,2.0,2.000022,3.7675851112284384
240,7.568205621398261,4.0,4.001261,5.189822285227236
240,8.821691320339843,9.0,9.000241,8.940644199980632
240,9.37382164615438,13.0,12.998821,11.790880968233102
240,5.279152699441901,4.0,3.9994361,4.426196279834109
240,3.4711332545479108,3.0,2.9999382,3.157023834711975
240,3.470776111690768,1.0,1.0012305,1.8240021966591702
240,3.5169344241385545,3.0,2.9999235,3.1722859639248875
240,3.891407894636503,4.0,3.9995375,3.9636484541976817
240,3.6714728499824383,3.0,3.0001357,3.2238695033846487
240,3.6768817171789645,4.0,4.0005236,3.892468428126224
240,3.664593687308088,2.0,2.0001175,2.5549037425558616
240,4.017970842077786,4.0,4.0005527,4.006174498781381
240,4.101970842077787,9.0,8.996789,7.366253273551482
240,3.486462615209803,2.0,2.0006042,2.4956889226297485
240,3.527390898815792,3.0,2.9998612,3.175750713067585
240,3.19908870736354,1.0,1.0016565,1.733581746550379
240,3.297514724077215,4.0,3.9990122,3.7655089853013326
240,3.284529724509369,2.0,2.0012698,2.4285998472872214
240,3.645173938301657,3.0,2.9994214,3.214865098803392
240,3.833908523665358,4.0,4.0007725,3.944893666620549
240,3.576583546090381,4.0,3.99961,3.858731164431657
240,3.6276932871278285,3.0,3.0005462,3.2094131680308498
240,3.47746595137543,3.0,2.999813,3.1590930104031383
240,3.476384297397224,4.0,4.0005894,3.8256578893749213
240,3.482565964496045,3.0,2.9993,3.160621989182601
240,3.6514150756719115,2.0,2.0007448,2.5507199651043417
240,3.78514523440207,5.0,4.998813,4.5946527955717675
240,3.5695041810110166,1.0,1.0012308,1.8569116723085426
240,3.735399636334178,7.0,6.997505,5.910968274774153
240,3.2851835944044656,3.0,3.0009913,3.0953916462854565
240,3.2425334745783823,3.0,2.9997842,3.0807725685880984
240,3.203971492782237,2.0,2.0005004,2.401490644459924
240,2.3508334485696323,1.0,1.0004314,1.4504216223295057
240,2.44305864698233,2.0,2.0001261,2.1477282568035583
240,2.4928753857990698,3.0,2.9998124,2.8308959167924392
240,2.576310523661913,2.0,2.0019693,2.1927599537084306
240,3.392017333807477,6.0,5.997018,5.1296783980733585
240,3.3878801242737153,1.0,1.0019528,1.796610963881949
240,3.387883580694325,5.0,4.998582,4.462155155661943
240,2.003843642750877,2.0,1.9996009,2.0011481766831536
240,1.9981650713223054,0.0,0.0010588865,0.6664079859494859
240,2.047561175218409,1.0,1.0000356,1.3491989395986614
240,2.2716733845477974,4.0,3.999008,3.4235604416133856
240,2.971537683403483,1.0,1.0004944,1.6573440147757499
240,3.346853320930681,5.0,4.999781,4.448878150891688
240,3.319571159460409,4.0,4.000331,3.7733006948160672
240,2.2932440488317645,2.0,1.9999237,2.097722584962151
240,2.1122119975497133,3.0,2.9995706,2.703927535229584
240,2.0377787363664526,0.0,0.0014003186,0.6797263516484232
240,2.415438539415435,0.0,-6.860693e-05,0.805123310827654
240,3.177212111750233,3.0,3.000066,3.0590927178988814
240,2.9364910863549794,3.0,3.000905,2.97913204109375
240,2.670229872260918,1.0,0.9998985,1.556709455183622
240,2.670082068091493,3.0,2.9990928,2.889724961799337
240,2.7508191712660963,2.0,2.0015764,2.2507985316370385
240,2.7148112347581606,2.0,2.000039,2.2382834451350444
240,2.9322525851584644,6.0,5.9995217,4.977258105829596
240,2.8058952684994627,1.0,1.0010748,1.6023233531513508
240,3.0876526535459576,4.0,3.9996552,3.6957693000935254
240,2.817141439451898,1.0,1.000793,1.6059781398819968
240,2.857175977450108,1.0,1.0005664,1.6192474469282547
240,3.137091652053283,6.0,5.998185,5.045092269943054
240,3.114750382212013,3.0,3.0001047,3.0382850159894126
240,2.7907966311859673,0.0,0.00066523784,0.9304872896740138
240,3.3310018145269646,2.0,2.0001898,2.44373053190531
240,3.701234013362612,9.0,8.997826,7.233019878640402
240,2.572899858524654,1.0,0.9999697,1.5242898597883692
240,1.6438478627865631,0.0,0.00080867886,0.5482188472150037
240,1.6673706802468806,1.0,0.9997051,1.2223585854881773
240,1.7142728627865633,1.0,0.999761,1.238011282720338
240,1.943036948017828,0.0,0.0012946008,0.648110516265052
240,3.2443280206951433,3.0,3.0001388,3.0814889267693935
240,3.291928906399477,6.0,5.9987473,5.096892085061626
240,2.8935361703186318,0.0,0.0013344663,0.9649568788638656
240,2.108976328260195,1.0,1.0002694,1.3697485804181933
240,2.3653812389753686,3.0,2.9991667,2.788182655347136
240,2.33455981040394,2.0,2.000519,2.111692949216881
240,2.4642777195890284,3.0,2.9998462,2.821374646535169
240,3.5797003150674387,5.0,5.00005,4.526583460989683
240,4.395049222786847,4.0,4.000294,4.1317811437711525
240,4.580822635099019,3.0,3.0000274,3.526950017745205
240,2.509279628189754,2.0,2.0000966,2.16979206257143
240,2.5584016519992776,1.0,1.0009061,1.5197692539363843
240,2.5648136289112546,4.0,3.9985366,3.5211167385575766
240,2.503771060368686,1.0,1.000399,1.5013900179536044
240,4.125473150056435,5.0,4.999187,4.708220047567234
240,4.191537599974333,4.0,4.000669,4.064068867502431
240,4.176017875274988,6.0,5.9999866,5.392001507944852
240,2.197370020258621,2.0,2.0008607,2.0660769037763926
240,2.202658710734811,2.0,1.999386,2.067348221228112
240,2.156046878122978,1.0,1.0017341,1.3859270052193577
240,2.129811668887769,1.0,1.0000352,1.376615611876062
240,3.600805480117629,4.0,4.0002785,3.8670279843393396
240,3.673310615081475,2.0,2.0013382,2.558216286188657
240,3.7361914751774514,7.0,6.997103,5.911098229813788
240,2.095730363896325,2.0,1.998682,2.0314707953303506
240,2.0960190543725155,0.0,0.0013544321,0.6991244954850835
240,2.083216745570206,2.0,1.9988385,2.0273517631540376
240,2.0548213631748236,1.0,1.0002514,1.351690925188829
240,3.3747836372284103,2.0,2.000855,2.458546202084356
240,3.5092955419903147,5.0,4.999382,4.502892520344428
240,2.9526717883425473,2.0,2.0004745,2.317715413771653
240,2.619257323005328,2.0,1.9997374,2.2063315683134825
240,2.7618356960212003,7.0,6.996607,5.586147507601143
240,2.174528263000145,0.0,0.001232423,0.7252535620016131
240,2.1642692442411264,2.0,1.9993869,2.054552050288322
240,2.6675476116216754,2.0,2.000011,2.2225195262921047
240,2.61437697670104,1.0,1.0015744,1.5386504579293792
240,2.7872410757802544,3.0,2.9999936,2.9290782128262065
240,2.35372432384075,0.0,0.00087953696,0.7848679536018935
240,2.7740193923078187,3.0,2.999494,2.9245044893609884
240,2.478486484204939,2.0,2.0002613,2.1595825969892117
240,2.355314026507126,2.0,2.0004838,2.118599259268041
240,2.9265362666428847,4.0,3.997838,3.6414580956558638
240,2.767159282515901,2.0,1.9998425,2.2556672690148014
240,2.818913158484893,3.0,2.9999678,2.9396269906589048
240,2.356774450070491,1.0,1.0002977,1.452357371888833
240,2.466359226405267,3.0,2.9997315,2.8220302556950663
240,2.328855258151299,2.0,2.0001318,2.1096623678751807
240,2.3189925979356976,1.0,1.0005732,1.439855252066619
240,2.891286266642885,3.0,3.0001085,2.9637982490321253
240,2.6944092825159016,1.0,1.0017545,1.5653879349465034
240,2.7461631584848925,3.0,2.9995985,2.915253887199228
240,2.8430656422720095,4.0,3.997713,3.6135929104204223
240,2.9131504186067856,3.0,3.0001917,2.9711140357147947
240,2.809955974162341,2.0,2.0019498,2.270635253767411
240,2.8066488695022946,3.0,2.9993653,2.935338066414909
240,2.9612069015635205,3.0,3.0006557,2.987287517552017
240,2.6026360402409345,1.0,1.0005645,1.5344001654089858
240,2.683278805098816,3.0,3.0001798,2.894486190902486
240,1.6696084034380456,1.0,0.99999857,1.223202324308857
240,1.626176585256227,0.0,0.0005341318,0.5422369056766582
240,1.7395297598594022,1.0,1.0000976,1.2465424640891813
240,1.999746464723166,2.0,1.9996221,1.99978952375843
240,2.9856750845299795,3.0,3.0004728,2.9953826228574463
240,2.9101988940537895,3.0,2.9994574,2.9698854177892513
240,2.8395980691680798,3.0,3.0006096,2.9467359018249475
240,1.7890052288348715,1.0,1.000285,1.2630967527487291
240,1.7455734106530532,0.0,0.00088006776,0.5821511594712145
240,1.9207440455736882,2.0,1.9999502,1.9735647386968853
240,2.2537637554124568,2.0,2.0003371,2.0847002930944356
240,3.1865284962669636,5.0,4.9986815,4.395070013841511
240,3.0700339660224345,1.0,1.0007555,1.690263171499869
240,3.0864749183250546,3.0,2.9998274,3.0287674344245947
240,2.132721372684081,2.0,2.0003824,2.04436793202832
240,2.157733998946707,1.0,0.99997354,1.385902511494809
240,2.292650665613374,3.0,2.9998236,2.764158078621613
240,2.0883607199268766,1.0,1.0004734,1.3629447000052277
240,3.148288646742232,2.0,2.0004804,2.382923020059707
240,3.3725642600178456,8.0,7.998455,6.45700643587509
240,2.852098170551755,0.0,0.0010498181,0.9510493295578611
240,1.8161825092486654,2.0,1.9995534,1.9385786504166695
240,1.7871951355112916,0.0,0.0013424638,0.5961791997613451
240,1.9133022783684348,1.0,0.99966824,1.304323506305205
240,2.576117740205449,4.0,3.9982016,3.524773116287762
240,3.010702218802356,0.0,0.0006613922,1.0037878703248964
240,3.5824979914791455,9.0,8.998854,7.193783891650274
240,3.1700235923150912,1.0,1.0000862,1.7233699268771456
240,2.0180435771998977,1.0,0.9999107,1.3393180964806746
240,1.7459612017209696,0.0,0.0003048352,0.5820886789763985
240,1.9603183445781127,1.0,0.9999481,1.3200888096441712
240,2.279087915244163,2.0,2.0010386,2.093375488858243
240,3.2209461942654714,2.0,2.0000641,2.4070034429544163
240,3.913995186723909,2.0,2.0002997,2.63809829295928
240,4.273464820954413,5.0,5.000352,4.7579389089257225
240,3.5177818627072055,4.0,4.000122,3.839301311006569
240,2.6637985199473246,2.0,1.9997933,2.2211972703464142
240,2.6798699485187534,1.0,1.0011386,1.5603361721477509
240,3.3939885243873302,2.0,2.0000834,2.4646906569633384
240,5.342016817171115,7.0,6.9995694,6.447195411072419
240,5.367266817171115,4.0,4.0006127,4.455959850973135
240,5.8859563591639255,13.0,12.999743,10.628566606924272
240,1.8173530777401568,0.0,0.00047286606,0.6059419812657031
240,1.6786535827906621,2.0,1.9997063,1.8927866170337364
240,1.7400056169572116,1.0,0.99993974,1.246648452220448
240,1.8876759186419454,0.0,0.00075678015,0.6294775662644078
240,2.9517501220386055,3.0,3.0002215,2.9839905376328635
240,4.665705172876596,8.0,7.9997926,6.888499249570926
240,4.676776601448023,6.0,6.000106,5.558960819765715
240,1.8302733212393485,1.0,1.0000955,1.2767896026267596
240,2.2484174669736667,1.0,1.0003246,1.4162473579563712
240,2.8423960308074943,1.0,1.0004786,1.6142915520350136
240,2.949407935569399,4.0,3.998634,3.6493473451765754
240,4.130582157003579,3.0,3.000825,3.3771356950957565
240,4.743907553828976,9.0,8.997906,7.580604428343382
240,4.731764696686118,5.0,5.0006585,4.9108077362671985
240,1.517520731764432,0.0,0.0005965273,0.5060390863552242
240,2.0325044211916206,2.0,2.0000346,2.0108463306285302
240,2.195932992620192,2.0,1.9996923,2.0652084378146203
240,2.046313945001145,0.0,0.000368092,0.6822273456688396
240,2.6444131138122215,3.0,3.0000122,2.881475091053252
240,2.977770256669365,2.0,1.9999292,2.325899815450457
240,2.8245629403218993,2.0,2.0003855,2.2749828210547687
240,1.3854456956893961,0.0,0.00021697354,0.46188755640914697
240,1.4905189280126285,0.0,0.00079284335,0.4971039237868365
240,1.6745112003601639,1.0,0.9994137,1.2246416430247178
240,1.758261200360164,0.0,0.0008015667,0.5863542556857851
240,2.911607628646979,2.0,1.9998056,2.303804399431907
240,3.2714455828383815,2.0,2.0004873,2.4239776368046884
240,3.413286760394675,8.0,7.99845,6.470578854264453
240,2.149549510288718,2.0,1.999291,2.0496134844781566
240,2.1867161769553847,2.0,2.0000286,2.062248262394959
240,2.3586620390732467,2.0,2.0001884,2.119616796583579
240,5.423470078940666,3.0,3.0006342,3.808034757453692
240,5.289166239102343,5.0,4.9997177,5.096294650501562
240,4.322011477197581,4.0,4.0008426,4.107618016152042
240,4.35244830344323,4.0,3.9995093,4.1173192126691465
240,4.524885052855641,5.0,4.9990506,4.841311890024553
240,4.531859078829668,6.0,6.0010643,5.510974459788926
240,4.538980263200852,5.0,4.9989777,4.845985974777888
240,4.727633921633922,2.0,2.000491,2.9093749418294306
240,4.945301952949013,4.0,4.000576,4.315292657412041
240,5.791475529046119,3.0,3.0002322,3.930569249580721
240,8.950205687776279,10.0,9.999744,9.649983367686493
240,8.273008186575145,5.0,5.000432,6.0911467336801595
240,8.315767926834885,6.0,6.000245,6.772004340378068
240,9.572656697877287,20.0,19.997997,16.523551327270944
240,5.34477639824458,6.0,5.999255,5.781343859534489
240,6.515714930999224,5.0,5.0006437,5.505452887054266
240,7.000737946872241,12.0,11.999741,10.333492849152726
240,6.8818126434175255,6.0,6.00117,6.294327600601252
240,3.561716527636819,0.0,0.00060762354,1.1874413837269582
240,3.6133146517349433,2.0,2.000279,2.537864533824164
240,3.8280288615017843,4.0,3.9998028,3.9426105631122894
240,4.048807206172986,1.0,1.0005614,2.016456187572494
240,6.424327366499658,4.0,4.0003095,4.808212277938444
240,7.207342445864737,12.0,11.999469,10.4022704164235
240,6.792377192043995,8.0,7.9993978,7.597258315571061
240,4.4952020481549475,2.0,2.000036,2.831746016453464
240,6.112753154498515,9.0,8.999433,8.03739523942675
240,6.35386274666074,4.0,4.0004582,4.784773662389925
240,7.396685678928594,6.0,6.000555,6.465746905793581
240,7.906437494812787,11.0,10.998983,9.968473625997165
240,7.913817653542946,8.0,8.000293,7.9713701438526945
240,7.749825590050883,6.0,6.000717,6.583514251045607
240,8.354388560667202,5.0,4.9996667,6.1180184171645395
240,8.42527239905104,5.0,5.000418,6.141896861746261
240,9.33375857416625,21.0,20.998222,17.11066030841349
240,9.236517703925381,18.0,18.000002,15.078839870424671
240,8.331650212272546,8.0,8.000522,8.11072395737454
240,7.153414348471682,4.0,3.9995809,5.050998402869873
240,7.044779427836762,3.0,3.0015674,4.348782263858592
240,6.187609355414946,7.0,6.9990635,6.728890949078745
240,6.102497162052751,6.0,6.000019,6.034172078513026
240,6.482379170093205,4.0,4.0006123,4.827663809668112
240,6.156120374953893,7.0,7.0007973,6.718972548894136
240,7.061580774296773,6.0,5.999592,6.353724200563117
240,7.997512520328524,11.0,11.000354,9.999288777833303
240,7.934250615566619,10.0,9.999998,9.311416236072661
240,5.366536140568359,7.0,6.9980555,6.454863866212402
240,5.1785371950694135,1.0,1.0019425,2.3934932368142143
240,5.298836952027616,3.0,3.000296,3.766377689300954
240,5.816000217333737,8.0,7.998365,7.271455047572753
240,6.871500299216299,5.0,5.001405,5.624301687161456
240,7.665231856986561,10.0,10.000278,9.221836776628985
240,7.5645969363516405,10.0,9.997977,9.187524731042181
240,5.902160554216144,5.0,5.0003524,5.300837645625353
240,5.941711059266649,4.0,3.9997709,4.647160646337377
240,6.212902591116627,8.0,7.9998655,7.404256041012672
240,6.3486129085769445,4.0,4.001492,4.783368310681654
240,7.216321395226098,9.0,8.99895,8.405090466601244
240,7.8171115533636994,7.0,7.00064,7.272583822943336
240,8.114057220217022,9.0,8.999308,8.70445495088777
240,5.764299052767473,6.0,5.9998255,5.921374843455857
240,5.984544093875221,1.0,1.0010493,2.661864458013949
240,6.302091712922838,7.0,6.9993396,6.767143764486242
240,12.27414447831675,10.0,9.999654,10.75793276484663
240,18.095436340491883,14.0,14.000383,15.365273239189028
240,18.81126967382522,41.0,40.997055,33.60277490917872
240,16.095125216355708,16.0,15.999836,16.03165372812443
240,9.729032215943796,6.0,5.9997444,7.242925543742333
240,8.284754676667216,5.0,5.000188,6.094980850169183
240,7.983865787778329,5.0,5.000446,5.994770543507083
240,9.061812947343912,10.0,9.999956,9.687256359441784
240,14.626744590790402,17.0,16.999828,16.208857643137815
240,14.232289235744934,14.0,14.001569,14.077952676665141
240,11.775388645519293,12.0,12.000306,11.925231591658287
240,8.164706886737854,8.0,7.9986954,8.054467420091003
240,7.810503423534389,6.0,5.999688,6.603397190677641
240,7.838170090201055,1.0,1.0013882,3.279852760792625
240,8.871411071442036,10.0,9.999086,9.623499150482306
240,12.026642160737925,10.0,10.000548,10.675730174489951
240,12.321191856197506,7.0,7.000311,8.773834251341553
240,12.22144907120472,21.0,20.997776,18.073075034232954
240,7.641828820359786,2.0,2.0006607,3.8808298260808254
240,7.6435431060740715,6.0,5.9988422,6.547461781817984
240,8.768794909825873,7.0,7.0002046,7.589666490988914
240,10.459365912924083,12.0,12.00138,11.486915293219974
240,14.072548084471057,21.0,20.998934,18.690493958861772
240,14.187855223059403,23.0,22.999937,20.062597426851507
240,13.28943783489201,3.0,2.9999967,6.429811499010634
240,11.3893373075557,17.0,17.00022,15.129852217549491
240,8.913667655519058,9.0,9.000175,8.971281043864424
240,9.199099850136035,4.0,4.000322,5.733140571739274
240,9.753278653874437,9.0,8.999894,9.251057598675105
240,13.498137275157625,7.0,7.001551,9.166562808811086
240,14.750474576744926,25.0,24.999783,21.583419046333592
240,12.804267506037856,8.0,7.999889,9.601385467659998
240,10.578440800551288,11.0,11.00015,10.859530175806322
240,11.248416991027476,12.0,12.000727,11.74971456361886
240,11.248416991027476,14.0,13.998149,13.082188636393111
240,15.085019728196066,7.0,6.999719,9.694912957036628
240,17.396888775815103,12.0,12.000748,13.79921215215972
240,17.96206734724368,23.0,22.999798,21.320621722762866
240,18.0382895694659,24.0,24.000002,22.012763825604846
240,13.68098798216432,6.0,6.000612,8.560533254746097
240,13.709321315497652,8.0,7.9999347,9.903085329602327
240,16.737666553592888,29.0,28.99921,24.912292303752967
240,14.631745918672259,9.0,9.000416,10.877387240224737
240,18.85132131549765,16.0,16.00016,16.950493844260937
240,19.187920521846852,15.0,14.99955,16.39582346252317
240,18.76735702978336,16.0,16.000116,16.922491126016652
240,18.830519728196062,13.0,13.001448,14.943989135269456
240,21.1881665535929,33.0,32.997288,29.061818101279016
240,20.59860702978337,17.0,17.000584,18.199730226155
240,20.461722109148454,13.0,13.000283,15.48733511680681
240,24.505499886926223,44.0,43.99783,37.50110977472736
240,24.16275712315405,27.0,27.000624,26.05446027538566
240,24.1588761707731,32.0,31.999292,29.386056181476775
240,19.811241950418292,20.0,19.999918,19.937053311475694
240,20.026253855180194,21.0,20.999826,20.67536009548487
240,18.464252396263294,10.0,10.000412,12.82155479452266
240,10.083495398602016,6.0,6.000152,7.361215836551828
240,14.626227884464939,20.0,19.999735,18.20865425433499
240,15.560315729044511,21.0,21.001135,19.18715020049368
240,14.525342785321563,15.0,15.000369,14.841903952427337
240,10.363085023218504,4.0,4.000448,6.121177750049071
240,10.809511124894607,9.0,9.000373,9.60329467051744
240,11.372800085933566,13.0,13.000258,12.457686177224437
240,11.500262700804079,13.0,12.999956,12.500072943928508
240,14.456251348923185,11.0,10.999823,12.152024655166779
240,16.097900409886545,29.0,28.996813,24.698237743440373
240,14.504325575407295,17.0,16.999653,16.16799281265204
240,10.333761642351007,7.0,7.000966,8.111575904811176
240,10.884328436667806,14.0,13.999262,12.96119676424897
240,10.99194928803866,8.0,8.002099,8.998016108403023
240,12.91605995910134,18.0,17.998962,16.30500745381503
240,15.162184769261021,15.0,15.000131,15.054105140880788
240,15.592852790838926,21.0,21.000397,19.19774983978485
240,13.781637783623914,6.0,6.0006886,8.594108778826786
240,11.633459427000608,8.0,8.0006275,9.211362314900269
240,12.213736538777718,14.0,13.999411,13.40438238935006
240,10.976249547011315,6.0,6.00008,7.658776551884631
240,11.07940660632627,11.0,10.999523,11.026309923056024
240,12.945051607895843,9.0,9.000443,10.31516502215099
240,13.482197984452105,13.0,12.99869,13.160295878647121
240,14.354213697901049,16.0,16.000425,15.45154634554872
240,12.23868662150662,10.0,9.9997635,10.746150036758715
240,12.823947860267857,14.0,14.000951,13.60829955785377
240,12.831924050744048,17.0,16.998863,15.610262423652964
240,12.19203379626169,7.0,7.00018,8.730737854623444
240,14.376568348095816,13.0,13.001263,13.459277004296913
240,14.227949440150097,17.0,17.000063,16.07600412755166
240,14.36165907769222,10.0,10.000401,11.454019873635039
240,10.219963595299602,6.0,5.999501,7.406488274544041
240,10.24453502387103,7.0,7.000653,8.081729271313536
240,10.341201690537698,12.0,11.999928,11.447043388321324
240,10.399831199917207,6.0,6.000223,7.466684786569083
240,14.621809916410198,24.0,23.9978,20.87320358114552
240,14.700480551330834,17.0,17.000713,16.233731299906502
240,14.182162369512648,15.0,14.999587,14.727249809511214
240,9.887686444088239,8.0,7.999797,8.629161103819614
240,9.912257872659668,7.0,7.000508,7.97092190141105
240,10.008924539326335,10.0,10.000321,10.003081975856988
240,21.83060490984263,16.0,15.999783,17.9434624906995
240,31.063025951167603,23.0,23.000624,25.687883218056843
240,37.58092744258145,42.0,41.999508,40.52681178221139
240,36.06612026670647,30.0,30.000921,32.022347172032035
240,34.931256170729846,27.0,27.00039,29.64388175661698
240,44.89550710443667,54.0,53.99901,50.96483842771587
240,41.42984837427794,40.0,39.999947,40.47659832283874
240,44.42292125570088,37.0,36.999687,39.474202816841704
240,68.28151888842046,60.0,60.001343,62.760953887285986
240,68.86860222175379,78.0,77.99974,74.95611427411325
240,57.575845165084964,55.0,54.999546,55.85846373870345
240,44.85438766429228,47.0,46.99897,46.28445256534352
240,44.60026694582946,39.0,39.00002,40.8667620064386
240,44.75623397879649,38.0,38.00153,40.2525878908
240,46.9658290839837,46.0,45.99974,46.32185656152321
240,68.28976324373835,66.0,66.00081,66.76352398651956
240,69.24320480217987,77.0,76.99958,74.41426172849356
240,57.61941839740821,42.0,42.00131,47.206908946190104
240,45.92124697165157,47.0,46.999817,46.64035462206093
240,46.2142471045596,40.0,40.000244,42.071497081728204
240,50.24228484459735,52.0,51.999226,51.41383682035081
240,52.549473023377615,56.0,56.000492,54.849988373108296
240,76.21891892139399,87.0,86.999626,83.40618169368732
240,75.18588032110537,87.0,87.000046,83.06197536582418
240,63.46010798559777,65.0,65.000084,64.48673063631254
240,48.841777260806865,50.0,50.000465,49.61408088462442
240,50.258477970915465,55.0,54.998463,53.418980215972475
240,50.792945003882494,48.0,48.000008,48.930984211092344
240,52.898081595361184,52.06,52.00026,52.31944699825842
240,73.0807147366898,72.0,72.00008,72.36026367687838
240,73.05798457795964,74.0,73.999016,73.68566679535503
240,62.71727645601624,57.0,57.000286,58.90585418610372
240,46.75644462775364,35.0,35.00171,38.91938453737621
240,52.59046408202657,60.0,59.997456,57.52930655965014
240,53.31266921023172,51.0,51.001083,51.77125086141839
240,55.26229786520247,65.94,65.999626,62.400641341623476
240,76.81204734852243,93.0,92.996895,87.60298072831607
240,76.67419814217321,82.0,82.00003,80.22474288658378
240,64.51946224245202,62.0,62.000217,62.83989322673205
240,50.2183705147751,44.0,44.0002,46.07285629301097
240,55.08167084118552,46.0,46.000854,49.02750844445767
240,55.55454263605731,63.0,62.997852,60.51746498716559
240,60.72806035079872,70.0,70.00079,66.90961793594333
240,82.32061470012508,92.0,91.99894,88.77318473809508
240,79.76722581123617,62.0,62.000446,67.92255737693876
240,61.844624363664146,63.0,62.999466,62.614696768682315
240,46.038945826951256,43.0,43.000237,44.0130607793939
240,47.30111016437217,45.0,44.999874,45.76699475978747
240,47.65707719733919,48.0,48.00076,47.88594544069835
240,49.807702026457434,51.0,51.00002,50.60257369998126
240,73.20393810221316,86.0,85.99928,81.73440697970908
240,71.16750836648994,82.0,82.00006,78.38918980054872
240,57.256672400168725,53.0,53.000397,54.419023042894786
240,44.68058514372952,49.0,48.99966,47.56008187855763
240,44.48887513955242,46.0,46.000233,45.496369278695205
240,42.21593056219994,37.0,37.00018,38.738703284323805
240,47.087767104312796,48.0,48.000305,47.696024093364684
240,64.09926337232005,56.0,56.001972,58.70041185693546
240,64.4999697215264,68.0,68.000465,66.83347837153093
240,56.99990005263321,58.0,57.998863,57.66625442428269
240,39.50040260945953,28.0,27.999958,31.8334535492632
240,38.928789514221435,28.0,28.000498,31.643095777404866
240,39.64217840311032,35.0,35.000225,36.54746782341633
240,46.833635796594045,65.0,64.99689,58.9435076678751
240,67.57798501995346,81.0,80.99974,76.5259085401798
240,67.91178660725504,76.0,76.00006,73.30394921413709
240,57.51862533788436,54.0,54.000713,55.173112895424346
240,40.17011495267187,46.0,45.999035,44.056383278087885
240,38.73589471457664,34.0,34.000298,35.57873075365445
240,38.27477765108458,38.0,37.99946,38.091411988024284
240,39.52010012393337,29.0,29.001047,32.507049086110925
240,56.33712040473109,63.0,62.99981,60.7789765566226
240,55.48347976514192,60.0,59.999657,58.494378814129334
240,48.55222533901249,37.0,37.000656,40.850960488980725
240,38.03992572961424,34.0,34.000057,35.346660983357744
240,38.496818586757094,38.0,38.00064,38.16581981863257
240,37.90326411345262,37.0,37.000187,37.30115034453954
240,39.97627828349312,36.0,36.000294,37.325524005060856
240,50.78030420459136,48.0,47.99972,48.92667524389699
240,51.10656610935326,48.0,48.000687,49.03575091828702
240,48.143076793113934,48.0,47.999897,48.04765793209592
240,38.723622253642915,43.0,42.999874,41.574498789544386
240,38.24403834194059,38.0,37.999817,38.081285078823946
240,37.53559786575011,31.0,31.001017,33.17887149419047
240,39.907535417963985,39.0,38.999985,39.302506719724974
240,51.07250891273039,62.0,61.99889,58.35713294527537
240,50.36427875400023,46.0,46.00077,47.455016440949294
240,48.25758980406127,49.0,48.999573,48.752387519322504
240,38.01737564352789,34.0,34.000305,35.33922693976971
240,38.01308992924218,38.0,37.99989,38.00432643434049
240,37.971788341940595,41.0,40.999466,39.99041809477447
240,38.83677041570628,39.0,38.998936,38.94523537172306
240,50.76318255911841,58.0,58.000675,55.58795258684481
240,50.6406825591184,61.0,60.999786,57.54682297869051
240,48.39266393884978,48.0,48.000072,48.13091213936594
240,30.60255490899078,33.0,32.9997,32.2007511826356
240,28.90112236930824,14.0,14.0013685,18.967496963984093
240,29.318364432800298,36.0,35.999584,33.77264954359945
240,30.898475543911417,24.0,24.000774,26.29974997581878
240,45.37921832745396,40.0,40.00065,41.79328894199637
240,45.55952785126348,57.0,57.00005,53.18652581410931
240,43.709956422692066,42.0,41.999916,42.569957499784074
240,30.87701775025338,22.0,22.000366,24.959127987063624
240,30.232698305808935,29.0,28.999125,29.410607610928825
240,30.298245924856555,23.0,23.00062,25.432955271054073
240,32.310192077487145,31.0,30.999537,31.436576197256457
240,46.57772626396191,63.0,62.99807,57.52526534238183
240,43.618780641700724,47.0,47.000904,45.873228241650885
240,40.55805628272635,34.0,33.999714,36.18592339347714
240,30.408686248421883,28.0,28.000002,28.802896051923508
240,31.75319390898897,29.0,29.0011,29.918098149716702
240,32.58954311533819,36.0,35.99981,34.8631174601583
240,32.98553517883025,39.0,38.99919,36.994908821003314
240,43.873298346218434,46.0,46.000813,45.29137029224534
240,43.637357870027955,54.0,54.00011,50.545822832082884
240,39.50510390177397,33.0,33.000053,35.16838576917856
240,27.82550012238343,23.0,23.000235,24.608578242088424
240,27.942404884288194,25.0,24.99941,25.980605171186884
240,27.67180992213379,21.0,21.000294,23.224034551274414
240,28.58206361444692,25.0,25.00142,26.19449422727658
