index,RF_Regressor,train_set,AdaBoost_Regressor,XGB_Regressor,ensamble
235,2048.9321681460697,1954.0,1987.0,1945.2122,1993.7147754497316
235,1384.4079226899385,1382.0,1466.0,1390.7655,1413.724475206542
235,1851.1812340344375,1960.0,1960.0,1969.6093,1926.930162321375
235,1870.210665491869,2171.0,2091.0,2176.4368,2045.882477689998
235,1646.5254127630033,1534.0,1893.0,1484.5094,1674.6782707256887
235,1277.901586367854,1143.0,1315.0,1104.9415,1232.6143715627222
235,1315.22342673602,1196.0,1315.0,1240.834,1290.35247037034
235,1334.9952059675932,1346.0,1382.0,1307.0339,1341.3430471714894
235,3847.4597141254,4069.0,4069.0,4073.0654,3996.5083812709668
235,3995.465725631439,4812.0,4435.0,4762.3066,4397.590788752146
235,3890.1032247156877,4519.0,4519.0,4480.2783,4296.460515009396
235,3106.1985559253267,3095.0,3095.0,3115.4175,3105.5386787980256
235,2579.155123397348,2496.0,2496.0,2504.6782,2526.6111153511993
235,2629.2293686044354,2715.0,2652.0,2729.841,2670.356811019187
235,2696.929041827473,2711.0,2649.0,2730.65,2692.1929813904076
235,1442.6454133256643,1466.0,1545.0,1421.5836,1469.7430104965758
235,1926.3382169621082,2089.0,2091.0,2152.3826,2056.573595107161
235,2038.88424869905,2170.0,2170.0,2214.7603,2141.2148342017667
235,1814.4830200618003,1643.0,2089.0,1640.0048,1847.8292602679958
235,1245.6916397016053,1057.0,1423.0,1048.6841,1239.1252405776183
235,1287.1599901758934,1132.0,1315.0,1035.6664,1212.6087906706105
235,1345.4400837815456,1289.0,1436.0,1239.1733,1340.2044745417652
235,1396.4597584070996,1323.0,1664.0,1307.348,1455.9359269560125
235,2096.7748581595133,2287.0,2091.0,2310.2666,2166.0138199073376
235,2076.3940039438057,2091.0,2091.0,2248.5493,2138.6477734500186
235,1872.4587927053444,1664.0,1976.0,1634.5406,1827.666480706469
235,1419.8609559062784,1118.0,1423.0,1174.0963,1338.985756460947
235,1473.0410675740516,1238.0,1423.0,1350.2814,1415.440813214788
235,1540.3467539444098,1436.0,1466.0,1501.6254,1502.6573733851158
235,1644.2087144646246,1849.0,1849.0,1880.6348,1791.2811600298749
235,2530.9957311420826,3165.0,3165.0,3228.8223,2974.939332255694
235,2534.037810146412,4201.0,4201.0,3661.5408,3465.526193876929
235,2216.145978580784,2286.0,2286.0,2333.89,2278.678623719636
235,1424.8848579029261,1315.0,1423.0,1327.726,1391.8702700171214
235,1282.5930307617925,1085.0,1315.0,1178.4585,1258.6838422851808
235,1337.530559066526,1236.0,1315.0,1268.0775,1306.8693579049877
235,4209.651202177724,4930.0,4930.0,4847.5103,4662.387152027991
235,4168.432244335773,5020.0,4930.0,5071.3,4723.244016341091
235,3688.3981928594712,4435.0,4435.0,4480.4834,4201.293863765657
235,3013.7039972821726,2804.0,2804.0,2828.956,2882.2200173232245
235,2546.6015919505326,2427.0,2427.0,2419.5813,2464.3942969262193
235,2582.5223186821345,2677.0,2649.0,2667.3384,2632.953565862795
235,2610.659906816223,2649.0,2649.0,2667.6702,2642.443357610616
235,1476.4249519326518,1617.0,1810.0,1598.0859,1628.1702964775504
235,2347.0212826977254,2391.0,2391.0,2391.1948,2376.4053689721586
235,2384.706696438225,2562.0,2562.0,2635.956,2527.5542503752417
235,2197.2647680835457,2256.0,2286.0,2268.349,2250.5379630590983
235,1703.3739445438475,2055.0,1436.0,1874.9426,1671.4388571656575
235,1609.2291025843358,1273.0,1391.0,1347.4673,1449.232129246862
235,1332.3886206411305,1131.0,1423.0,1118.3875,1291.2586906043352
235,1370.533939682211,1266.0,1518.0,1257.0995,1381.877808995633
235,2003.1764044172774,1976.0,2127.0,2027.5853,2052.5872438552383
235,2012.2782106762063,2127.0,2127.0,2167.3079,2102.195357334777
235,1671.7429318716522,1732.0,1949.0,1733.9557,1784.8995401160716
235,1376.2366249385211,1578.0,1273.0,1500.0752,1383.1039400836737
235,1403.2938296193067,1531.0,1273.0,1401.3845,1359.2261170345607
235,1393.5597429645306,1063.0,1293.0,1240.9005,1309.153418553281
235,3873.6004817225285,3363.0,3363.0,3456.2532,3564.284551850218
235,3980.7056977287443,3917.0,3917.0,3940.2812,3945.995649242915
235,3851.6143676699144,4145.0,4092.0,4123.7563,4022.4569051087215
235,3164.278742267536,2924.0,2924.0,2900.802,2996.3602480735535
235,2464.6619047765967,2115.0,2578.0,2100.579,2381.0803354463656
235,2449.325179042363,2348.0,2565.0,2331.192,2448.5056911912043
235,2395.399216976651,2356.0,2418.0,2394.1733,2402.5241856068005
235,1255.1885978220705,1286.0,1466.0,1288.3243,1336.5043128807945
235,1789.787327981429,1774.0,1962.0,1821.2833,1857.6902177255804
235,1788.7354233672913,1886.0,1949.0,1846.4353,1861.3902420338889
235,1459.7461900972055,1221.0,1664.0,1227.312,1450.352733938652
235,1107.4817026793662,936.0,1273.0,945.8072,1108.7629642069242
235,1120.6255085152657,1015.0,1288.0,1020.42596,1143.0171576235782
235,1171.57143765359,1099.0,1331.0,1090.2238,1197.5983975121342
235,1957.855278927084,1962.0,1962.0,1958.2755,1959.3769305407989
235,2156.737532309413,2496.0,2496.0,2467.9736,2373.570388373971
235,2117.109972007396,2200.0,2200.0,2234.6475,2183.9191443149653
235,1933.8871365881853,1654.0,1962.0,1635.3408,1843.7426523002284
235,1608.722867457535,1210.0,1654.0,1206.2505,1489.6577852462615
235,1615.9032084498758,1288.0,1654.0,1349.841,1539.9147169442294
235,1652.5011936048538,1550.0,1962.0,1499.4955,1704.665559001097
235,1260.411412656412,1321.0,1518.0,1301.571,1359.9941525260956
235,1757.8078863168846,1807.0,1824.0,1822.2554,1801.3544191368783
235,1775.9526631981917,1826.0,1823.0,1857.2996,1818.7507412483556
235,1525.897857470766,1572.0,1597.0,1537.9761,1553.6246438965054
235,1080.793174460331,1070.0,1273.0,1044.7178,1132.8369826326104
235,1071.0597145920876,902.0,1288.0,941.54645,1100.2020541153313
235,1139.0067827434943,1023.0,1331.0,1037.4513,1169.1526922296023
235,1179.1412960496327,1196.0,1466.0,1147.5844,1264.2418822118568
235,1571.941839888719,1594.0,1823.0,1579.9905,1658.3107728014481
235,1576.7445476621933,1627.0,1822.0,1616.3391,1671.6945529967727
235,1400.8966500585063,1288.0,1576.0,1290.982,1422.6262352408564
235,1051.1775463433194,916.0,1238.0,918.6105,1069.2626733253774
235,1066.3255998238285,1027.0,1273.0,1034.5872,1124.6375860089845
235,1155.4504816699944,1180.0,1328.0,1167.9739,1217.1414528743733
235,1216.546384045397,1164.0,1444.0,1148.3945,1269.6469717651323
235,1641.7643073093702,1581.0,1823.0,1625.8594,1696.8745607697902
235,1642.8481117916917,1682.0,1822.0,1676.9563,1713.934803539939
235,1422.2480244471901,1329.0,1581.0,1338.1042,1447.1174241646884
235,1087.8910795279126,1000.0,1238.0,976.6546,1100.8485605262313
235,1110.0923183274886,1050.0,1273.0,1060.321,1147.8044544164545
235,1209.0884061985546,1240.0,1331.0,1216.8794,1252.3226002432682
235,1200.630209487112,1153.0,1444.0,1140.7434,1261.7912058967456
235,1591.9918686924314,1608.0,1810.0,1605.3971,1669.1296544729978
235,1591.8654535887836,1669.0,1822.0,1639.1202,1684.3285642821986
235,1404.2394082439487,1290.0,1572.0,1307.704,1427.9811292453787
235,1157.8192552443534,970.0,1238.0,1070.2078,1155.3423396387427
235,1202.3467652449506,1480.0,1288.0,1403.9178,1298.0882039748794
235,1237.908311823975,1479.0,1331.0,1487.3053,1352.0712032251793
235,1223.5245919208546,1156.0,1444.0,1204.9215,1290.8153669033056
235,1864.9899448476565,1980.0,1823.0,1982.0646,1890.0181733476563
235,1885.8783543717532,1931.0,1931.0,1928.2987,1915.0590201421467
235,1483.049075819613,1413.0,1723.0,1429.422,1545.1570242966418
235,1257.3016532022086,1244.0,1273.0,1195.2948,1241.865484335632
235,1339.5197438115665,1308.0,1293.0,1324.4127,1318.977487846043
235,1400.9908122763445,1461.0,1423.0,1439.1135,1421.034779222323
235,1416.5109297361105,1306.0,1707.0,1375.9332,1499.8147190917243
235,1917.1144742553304,1971.0,1949.0,1945.8865,1937.3336496215686
235,1908.985679633712,1912.0,1949.0,1920.2422,1926.0759557112372
235,1542.110263966324,1409.0,1723.0,1415.4316,1560.1806348637747
235,1281.6083851126825,1118.0,1273.0,1173.9574,1242.8552608578732
235,1315.2314494374475,1277.0,1277.0,1275.262,1289.1644707760242
235,1403.6404495365932,1533.0,1423.0,1505.1238,1443.9214096111562
235,1433.961945090488,1546.0,1664.0,1530.285,1542.7489930900585
235,1933.9713702504177,2168.0,1952.0,2116.268,2000.746478885556
235,1909.8490479203963,2020.0,1952.0,2014.9264,1958.9251465073196
235,1560.3618241015743,1502.0,1790.0,1485.4899,1611.9505640885454
235,1298.9193799073184,1185.0,1273.0,1190.154,1254.024477547231
235,1335.5918986068025,1278.0,1288.0,1296.8812,1306.8243747309134
235,1409.405721827057,1409.0,1410.0,1395.6327,1405.0128040855816
235,1440.9987835976292,1394.0,1654.0,1404.7416,1499.9134535820222
235,1910.9768941820412,1917.0,1931.0,1943.2976,1928.424833867972
235,1899.624409056482,1938.0,1912.0,1937.2361,1916.286831013619
235,1550.0934117222869,1470.0,1744.0,1463.6448,1585.9127290376373
235,1304.3874558008692,1327.0,1273.0,1269.735,1282.3741470508105
235,1341.9274188657832,1325.0,1288.0,1330.9028,1320.2767502990112
235,1412.485330469876,1393.0,1423.0,1428.0105,1421.1652761722505
235,1467.3792743583306,1649.0,1654.0,1607.3982,1576.259155905902
235,1967.3213024750262,2070.0,1949.0,2088.9492,2001.756840408342
235,1951.140609207529,2041.0,1949.0,2038.4811,1979.540562769697
235,1547.8060449787051,1477.0,1732.0,1488.6698,1589.491948261131
235,1349.993779566503,1281.0,1304.0,1310.4573,1321.4836849857093
235,1407.391191405619,1436.0,1293.0,1422.7933,1374.3948421221855
235,1393.8840711612079,1374.0,1331.0,1399.5206,1374.8015670146735
235,1459.0700079317808,1470.0,1548.0,1492.5801,1499.883362018927
235,1984.5619259423238,2105.0,1891.0,2116.1873,1997.2497272672329
235,1924.2385262165988,2094.0,1888.0,2063.5789,1958.605794546158
235,1559.7997862084112,1436.0,1723.0,1441.019,1574.6062763923871
235,1321.3596763436299,1210.0,1273.0,1213.8546,1269.404763533814
235,1349.2558872834115,1360.0,1288.0,1347.0988,1328.118214055408
235,1402.7747278329675,1435.0,1423.0,1440.2689,1422.014549577135
235,1456.5318268857022,1558.0,1558.0,1562.0275,1525.5197642353385
235,1966.3582320488185,2281.0,1893.0,2192.586,2017.3147231829396
235,1964.3120178226652,1891.0,1893.0,1930.6897,1929.33390502943
235,1558.2477462569036,1478.0,1790.0,1520.1973,1622.8150039606346
235,1349.4903066564982,1294.0,1273.0,1242.6359,1288.3753903047702
235,1378.0811961962534,1407.0,1288.0,1354.5172,1340.1994693701054
235,1465.417810307634,1349.0,1423.0,1407.8494,1432.089058514003
235,1530.8629919472269,1482.0,1707.0,1477.1315,1571.6648205579297
235,1905.6449810304575,1827.0,1893.0,1879.2548,1892.6332472575484
235,1938.7669704593295,2256.0,1949.0,2141.6536,2009.8068449708182
235,1585.58876744405,1538.0,1744.0,1534.683,1621.4239169474959
235,1551.1256251802051,1144.0,1391.0,1201.1748,1381.1001432892351
235,1602.3266676002033,1349.0,1410.0,1475.9167,1496.081138549026
235,1793.5697209218808,2212.0,1823.0,2050.3523,1888.974005281252
235,1806.0537515525407,2292.0,2122.0,2104.2983,2010.7840304654303
235,2089.5803089371993,1823.0,1952.0,1923.9364,1988.5055701014624
235,1898.6660748937832,1739.0,1880.0,1865.942,1881.5360304984486
235,1574.869621617654,1459.0,1723.0,1417.5397,1571.8030981564054
235,1352.5780118124537,1304.0,1273.0,1268.8557,1298.1445749010263
235,1386.2720886510208,1376.0,1288.0,1361.3685,1345.213539641486
235,1491.0762268869894,1539.0,1423.0,1524.0956,1479.3906026472257
235,1542.4142270969,1508.0,1804.0,1583.6278,1643.347344904696
235,2024.18479288471,2242.0,1949.0,2195.8652,2056.35000908657
235,2019.041538344806,1928.0,1952.0,1972.3317,1981.1244011279562
235,1614.4683822625652,1446.0,1804.0,1444.3333,1620.9338780718965
235,1321.4947667526408,1034.0,1273.0,1042.5514,1212.3487194514012
235,1359.037749088488,1149.0,1273.0,1166.3021,1266.1132910373085
235,1461.626641401414,1340.0,1423.0,1337.2302,1407.2856220035962
235,1546.4060542748311,1650.0,1664.0,1660.968,1623.7913572843188
235,2152.386699689394,2396.0,1976.0,2421.1614,2183.182692214173
235,2165.174609739312,2494.0,1976.0,2457.238,2199.4708822828957
235,1759.9942873811594,1720.0,1744.0,1720.6858,1741.5600261322616
235,1451.6676504681238,1349.0,1273.0,1334.1948,1352.9541582289578
235,1506.7437752333697,1510.0,1273.0,1535.646,1438.46325710904
235,1591.3567788271716,1684.0,1423.0,1702.9836,1572.446807135099
235,4639.447681356225,5498.0,5498.0,5388.273,5175.240210191659
235,4401.900672933275,5178.0,5178.0,5164.8257,4914.908785509008
235,3804.3541289494815,3876.0,3876.0,4098.834,3926.3960377748276
235,3340.2389667366947,3206.0,3206.0,3138.494,3228.244287740357
235,2932.4521020009415,2565.0,2649.0,2597.7793,2726.4104662919804
235,2984.3745982130617,3150.0,2804.0,3146.0044,2978.1263309147707
235,3008.552968453932,3260.0,3033.0,3202.7915,3081.4481574533943
235,1672.1108226074148,2002.0,1654.0,1995.0553,1773.7220401529923
235,2184.742447719141,2646.0,2365.0,2584.5894,2378.1106010626304
235,2179.224068849645,2551.0,2281.0,2520.9185,2327.047508626965
235,1773.3794409107404,1810.0,1790.0,1824.1074,1795.8289542619134
235,1379.842147219043,1334.0,1273.0,1319.6375,1324.159866130306
235,1436.357934947213,1415.0,1288.0,1445.4026,1389.9201742792793
235,1488.7724134837813,1573.0,1423.0,1565.4271,1492.3998458357394
235,1553.2080559573162,1645.0,1576.0,1667.204,1598.804011816501
235,2111.9535171357,2365.0,2097.0,2333.7751,2180.909554540025
235,2047.0115362864847,2097.0,2097.0,2153.2559,2099.0891318871613
235,1576.0412522746199,1561.0,1744.0,1551.2905,1623.77725987279
235,1223.302071368018,1208.0,1273.0,1214.0759,1236.7926663674643
235,1254.6104952235514,1311.0,1273.0,1291.5961,1273.068854853163
235,1301.8586871866023,1334.0,1391.0,1341.1165,1344.658380754909
235,1367.1166854884796,1518.0,1562.0,1513.101,1480.739212545639
235,1909.6935686401994,2156.0,1976.0,2160.7407,2015.4780970988165
235,1934.0033902895284,2177.0,1898.0,2181.2083,2004.403880747551
235,1622.1496544084384,1608.0,1661.0,1617.3656,1633.5050849981253
235,1215.37930135274,1116.0,1238.0,1118.2692,1190.5494887972675
235,1222.2361760588935,1167.0,1273.0,1168.3182,1221.184804454527
235,1239.4809260690251,1210.0,1391.0,1197.0333,1275.8380837547793
235,1268.4432762551294,1255.0,1576.0,1272.341,1372.2614062126474
235,1834.92214821918,2029.0,1976.0,2021.3679,1944.0966893803516
235,1907.2985977805477,2221.0,1898.0,2186.3723,1997.2236374112242
235,1573.1817418222688,1601.0,1661.0,1604.7211,1612.9676037194022
235,1152.4633330646548,1174.0,1273.0,1124.2261,1183.2298024278016
235,1139.3479914911727,952.0,1288.0,992.9668,1140.104929455391
235,1250.6122173427716,1126.0,1410.0,1128.4436,1263.0186069527988
235,1336.0298453217342,1250.0,1518.0,1260.0615,1371.3637895864115
235,1990.8222603646943,2071.0,2002.0,2056.1567,2016.3263328819814
235,1974.2285966237855,2089.0,1898.0,2093.862,1988.6968857235534
235,1596.8535609313165,1451.0,1664.0,1453.027,1571.2935128234597
235,1128.0896183186167,987.0,1273.0,984.33777,1128.4757956244348
235,1151.313806215664,1156.0,1288.0,1160.3275,1199.880440288034
235,1221.5428898720397,1291.0,1404.0,1283.1984,1302.9137513766175
235,4700.551000018772,5235.0,5235.0,5275.5054,5070.352123704174
235,4686.197820392843,5829.0,5235.0,5597.0503,5172.749371120531
235,4231.087563168042,4838.0,4838.0,4931.501,4666.862846576848
235,3340.0332637247943,3041.0,3041.0,3044.667,3141.900085304098
235,2732.0337239329306,2403.0,2463.0,2406.0808,2533.704844826602
235,2719.943025450857,2976.0,2770.0,2915.036,2801.6596380409105
235,2666.0681195005977,2463.0,2463.0,2516.109,2548.3923354064495
235,1354.5105970347745,1420.0,1444.0,1417.6442,1405.384920691279
235,1916.6932136197722,2087.0,1880.0,2081.7634,1959.485547118049
235,1909.6246756952983,2058.0,1880.0,2058.3208,1949.3151588255162
235,1485.456653167943,1398.0,1654.0,1387.8003,1509.085648712231
235,1065.353276842379,893.0,1210.0,897.21454,1057.522605138866
235,1091.8360606174042,1093.0,1210.0,1068.7416,1123.5258792552806
235,1122.4269092284762,1157.0,1328.0,1161.8334,1204.0867610839712
235,1124.2927301684997,1007.0,1444.0,1009.653,1192.648581768406
235,1598.4251387052368,1603.0,1880.0,1655.8995,1711.44155827935
235,1608.1865023416008,1731.0,1840.0,1702.4011,1716.8625417961587
235,1356.7392466558085,1133.0,1581.0,1160.6813,1366.140173689957
235,1002.0919920411809,830.0,1176.0,822.0947,1000.0622395345603
235,1031.250993584549,900.0,1190.0,872.4724,1031.2411352313081
235,1058.9431792335831,932.0,1288.0,964.9825,1103.9752207145798
235,1107.439424968583,1150.0,1410.0,1106.5509,1207.9967760962984
235,1589.508692618429,1853.0,1804.0,1817.2788,1736.9291670707262
235,1569.8274148216642,1718.0,1805.0,1765.8749,1713.5674309171172
235,1328.3130392287321,1103.0,1562.0,1152.0902,1347.4677497298899
235,996.6883505505334,811.0,1174.0,792.44965,987.7126655155424
235,1026.7462706891954,1044.0,1210.0,1050.6943,1095.8135355422319
235,1058.3301649186494,931.0,1238.0,931.6237,1075.9846277267895
235,1084.8434773785912,1060.0,1444.0,1040.5663,1189.8032538527596
235,1508.2788985272857,1548.0,1804.0,1563.9526,1625.4105117486786
235,1522.3669829913215,1661.0,1805.0,1639.0929,1655.486626166378
235,1309.2522696776798,1174.0,1548.0,1163.4966,1340.2496172363099
235,962.4262079555587,717.0,1133.0,743.56866,946.33162416878
235,975.4541972472896,861.0,1174.0,859.9069,1003.1203728780029
235,1081.8708756660237,1017.0,1265.0,1040.7612,1129.2107020449246
235,1122.2971412374673,1096.0,1435.0,1104.2506,1220.5159171963433
235,1668.5459298311678,1788.0,1603.0,1757.8196,1676.4551699697643
235,1646.7375713599606,1888.0,1783.0,1846.6033,1758.7802809481118
235,1411.137587318288,1314.0,1548.0,1327.5853,1428.9076381555751
235,1003.1375357777923,918.0,1210.0,919.49817,1044.2119015743683
235,1031.719933744182,1016.0,1210.0,1041.162,1094.2939736829564
235,1074.9057293566384,1057.0,1331.0,1066.8776,1157.5944309444003
235,1100.464427902716,1110.0,1518.0,1093.5846,1237.3496742097595
235,1514.061774463008,1518.0,1661.0,1532.3019,1569.1212181152735
235,1514.3067833707669,1562.0,1718.0,1542.5942,1591.6336738840055
235,1352.4801957931468,1140.0,1548.0,1169.7616,1356.7472641576114
235,987.3119224515762,780.0,1210.0,825.6219,1007.6446032195358
235,1010.1289685590402,942.0,1238.0,898.76904,1048.9660038425966
235,1067.4343006791066,1074.0,1391.0,1046.5258,1168.3200191716815
235,4317.577070307616,4546.0,4546.0,4559.8594,4474.478815102539
235,4439.887829351203,5004.0,5004.0,5068.636,4837.5080199399845
235,4403.661921814296,4738.0,4738.0,4664.113,4601.924904927681
235,3611.0505390353105,3168.0,3168.0,3273.1475,3350.732666657603
235,2795.080506795703,2391.0,2391.0,2423.9238,2536.668111640234
235,2666.67136101317,2770.0,2391.0,2571.46,2543.0437739835565
235,2516.375062755872,1853.0,2391.0,2034.527,2313.967346764978
235,1152.6432053368123,1066.0,1496.0,1094.4728,1247.7053278857084
235,1552.0267032303198,1496.0,1618.0,1463.4604,1544.4957174830233
235,1566.6997942650164,1487.0,1661.0,1555.6854,1594.4617396899012
235,1463.3633825553518,1435.0,1518.0,1419.9935,1467.1189709429298
235,1121.405071645519,1185.0,1210.0,1088.9277,1140.110935340173
235,1137.0007718271402,946.0,1238.0,1048.8231,1141.2746306481092
235,1175.1333754836057,1071.0,1331.0,1134.1252,1213.4195398747436
235,1222.6647438435298,1403.0,1518.0,1349.1677,1363.2774894843017
235,1593.4915757430406,1593.0,1810.0,1702.8998,1702.1304520054928
235,1646.846384323349,1898.0,1888.0,1861.4469,1798.7644279124706
235,1625.9257152255618,1893.0,1661.0,1813.3074,1700.0776960908122
235,863.0271358679097,600.0,937.0,606.5344,802.1871865653449
235,877.2955287304848,793.0,996.0,751.1821,874.8258858789117
235,902.6874554347005,776.0,1087.0,718.28156,902.6563368701605
235,1738.5448453931697,1467.0,1744.0,1478.9309,1653.8252511987648
235,2000.8527770587255,2044.0,2044.0,2130.1326,2058.3284484727
235,2026.1051342015826,2531.0,2531.0,2544.5488,2367.217987442194
235,1701.9697847755472,1582.0,1903.0,1541.954,1715.6412547559114
235,1265.1564130297809,1191.0,1467.0,1137.2384,1289.798272116698
235,1254.7207204723384,976.0,1467.0,1019.7752,1247.1653093306231
235,1327.8289481058162,1125.0,1517.0,1054.8302,1299.886382767043
235,985.3624884822256,829.0,1331.0,809.2981,1041.886861395117
235,1332.1786633526035,1364.0,1602.0,1362.2092,1432.1292972894096
235,1347.5581399593304,1657.0,1654.0,1606.3777,1535.9786085020685
235,1171.5101225241515,899.0,1489.0,975.3931,1211.9677499885192
235,829.6271600594047,668.0,1125.0,648.8295,867.8188962893328
235,1027.4560352818266,752.0,1176.0,766.69086,990.0489640718068
235,1080.8725718756439,852.0,1252.0,933.4747,1088.7824140952669
235,1122.3980754451297,1176.0,1451.0,1177.7134,1250.3704847837932
235,1460.8902739529597,1644.0,1602.0,1536.1941,1533.0281219166116
235,1497.4166217455177,1489.0,1618.0,1521.964,1545.79353700111
235,1162.7808785712089,992.0,1489.0,976.1352,1209.305357147434
235,864.6922450230228,767.0,1134.0,768.3985,922.3635811860596
235,917.3784130610235,874.0,1176.0,852.9198,982.0994042885703
235,947.7835954817447,926.0,1207.0,983.6744,1046.1526576410504
235,1026.5740680687543,1064.0,1328.0,1028.5018,1127.6919663744804
235,1324.7981069233522,1392.0,1545.0,1401.7336,1423.8439165004922
235,1313.4953847011302,1328.0,1545.0,1385.9148,1414.8033932076685
235,1150.2267229841486,965.0,1489.0,931.9797,1190.4021327590392
235,862.7093036441047,757.0,1133.0,790.35126,928.6868536561078
235,903.1165248846572,858.0,1134.0,826.0176,954.3780343365524
235,934.1021065817556,946.0,1176.0,958.4859,1022.8626691535541
235,991.2879422063604,934.0,1331.0,938.2529,1086.8469572979536
