index,RF_Regressor,train_set,AdaBoost_Regressor,XGB_Regressor,ensamble
240,6.58028673450732,6.0,6.0,8.251591,6.943959154422362
240,7.796493245588831,8.0,8.0,8.592491,8.129661465163725
240,6.451751415251416,5.0,6.0,8.706464,7.052738409677718
240,5.251748532785295,6.0,6.0,7.962762,6.404836803917527
240,5.605712004498768,6.0,6.0,7.8100305,6.471914154952145
240,5.719046818105638,5.0,5.0,7.673565,6.130870576331437
240,6.904108147979475,7.0,4.0,7.70655,6.203552756428949
240,8.455123270656353,4.0,4.0,8.279435,6.911519476144076
240,27.481490835553334,43.0,43.0,8.662659,26.381383175653195
240,29.93290142496396,33.0,33.0,8.95819,23.9636971297528
240,30.06758944393816,31.0,31.0,8.130059,23.065882895395564
240,30.133049608773334,43.0,43.0,8.130059,27.087702950340624
240,27.809112434836116,14.0,14.0,8.130845,16.64665250157379
240,27.43059459156829,27.0,27.0,8.122767,20.851120679997862
240,25.20682445429815,17.0,17.0,8.664342,16.957055460290952
240,25.42420297392667,36.0,36.0,8.97319,23.46579776051462
240,20.301214566500747,12.0,12.0,8.807268,13.702827569733648
240,21.94487693191312,23.0,23.0,8.026149,17.657008575998223
240,20.937182307093497,19.0,19.0,8.026149,15.987777034391678
240,20.24759397413016,23.0,19.0,8.026936,15.758176517174247
240,18.816579046927732,27.0,27.0,7.835425,17.884001315660885
240,18.071843019066705,19.0,19.0,7.9977317,15.023191568235044
240,16.59419439916809,19.0,19.0,8.029398,14.541197454548543
240,14.079821049321044,9.0,12.0,7.3566523,11.145491103049233
240,4.427973194697459,2.0,4.0,4.1781464,4.202039852334049
240,6.918729621141382,3.0,4.0,4.4302363,5.116321986903491
240,6.90182688961365,2.0,4.0,4.4565434,5.119456778400269
240,7.2137712438705055,4.0,4.0,4.5667634,5.2601782149673335
240,7.859388106174867,9.0,9.0,5.223353,7.360913671754335
240,8.20078075165575,13.0,12.0,5.3092446,8.503341794792233
240,3.7543175643800653,4.0,9.0,4.060893,5.605070207718974
240,2.8797012259254915,3.0,3.0,2.8411665,2.906955907400782
240,3.0250896661889324,1.0,3.0,2.8411665,2.9554187208219296
240,3.070524310248578,3.0,3.0,2.8730743,2.981199534461725
240,3.8703052815920453,4.0,4.0,2.851524,3.573943132066937
240,3.4520316732559393,3.0,4.0,2.9800618,3.4773644809138045
240,3.611520930458432,4.0,4.0,3.0517557,3.5544255323970737
240,3.305160693473193,2.0,4.0,3.0159452,3.440368629874975
240,3.9883894913637574,4.0,4.0,2.5301812,3.506190220291215
240,4.231223310322575,9.0,4.0,2.5301812,3.587134826610821
240,3.3522302694582127,2.0,3.0,2.4151065,2.922445601472033
240,3.471722950388392,3.0,3.0,2.4687932,2.9801720347170697
240,2.998916857244063,1.0,4.0,2.8433845,3.280767120520767
240,3.242621859349801,4.0,4.0,2.8962967,3.379639532976016
240,2.9681498822528214,2.0,4.0,2.8799975,3.2827157913631226
240,3.574904568742805,3.0,3.0,2.3887293,2.9878779675401232
240,3.781692664905902,4.0,3.0,2.227685,3.003125879858771
240,3.415951808540044,4.0,3.0,2.2454336,2.887128459164837
240,3.538793547819285,3.0,3.0,2.2991204,2.9459713246657544
240,3.1260706548353605,3.0,4.0,2.7033637,3.276478103944347
240,3.344793012543013,4.0,4.0,2.7323377,3.35904357526153
240,3.086965229215227,3.0,4.0,2.6965268,3.261163998346197
240,3.3910195420048392,2.0,3.0,2.3045506,2.898523396580145
240,3.655580851066148,5.0,3.0,2.3045506,2.9867104996005813
240,3.143360834971132,1.0,3.0,2.3222992,2.8218866923302617
240,3.6563874356852324,7.0,4.0,2.3759856,3.3441243526970794
240,3.2631034238093037,3.0,4.0,2.6359,3.2996678148028895
240,3.3569985708735732,3.0,4.0,2.6725812,3.343193255568291
240,3.036726329226327,2.0,4.0,2.5881176,3.2082813095712104
240,2.0161748108630864,1.0,2.0,2.0842261,2.033466980767432
240,2.2777357915490666,2.0,2.0,2.0842261,2.120653974329425
240,2.154203347141621,3.0,3.0,2.1019745,2.4187259448154363
240,2.4391922509035506,2.0,3.0,2.1556616,2.531617944616776
240,3.388547477440858,6.0,4.0,2.5949545,3.327833989367493
240,3.3292068718318713,1.0,4.0,2.6239285,3.3177118062457964
240,3.203933524808523,5.0,4.0,2.5881176,3.2640170414319427
240,1.6115305206489425,2.0,2.0,1.9508137,1.854114723911281
240,1.6161972173781392,0.0,2.0,1.9508137,1.8556702894876798
240,1.5892490336174556,1.0,2.0,1.9685619,1.8526036404528483
240,2.188089507105954,4.0,3.0,2.0222487,2.4034460840235177
240,2.812706844625961,1.0,4.0,2.442202,3.0849696452810007
240,3.3998857762607755,5.0,4.0,2.4711761,3.2903539745739043
240,3.0403753815628787,4.0,4.0,2.4353652,3.1585801938685343
240,1.748846000676883,2.0,2.0,1.923019,1.890621684076234
240,1.7586179725488948,3.0,2.0,1.9433237,1.9006472346571064
240,1.4089700117134327,0.0,2.0,1.961072,1.7900139932640153
240,1.782396168037615,0.0,3.0,2.0257604,2.2693855267512673
240,2.8295806659299285,3.0,3.0,2.3911662,2.740248958701496
240,3.0265277222777223,3.0,4.0,2.4201403,3.148889329565393
240,2.26705202912556,1.0,4.0,2.3843293,2.8837937827086013
240,2.4938947210197218,3.0,2.0,1.893977,2.1292905890108664
240,2.739292374292376,2.0,2.0,1.893977,2.211089806768418
240,2.5286905270655278,2.0,2.0,1.9117253,2.146805269911532
240,2.828857338739692,6.0,3.0,1.8923603,2.5737392227892273
240,2.5348906972657015,1.0,4.0,2.292544,2.942478195119248
240,3.253143601768603,4.0,4.0,2.4201403,3.224427956062353
240,2.5480226626586933,1.0,4.0,2.3843293,2.977450660552979
240,2.267954556580331,1.0,2.0,1.893977,2.0539772008644035
240,2.7140262117769884,6.0,3.0,1.893977,2.5360010859299558
240,2.485277654778429,3.0,3.0,1.9117253,2.465667645815832
240,1.995083032027884,0.0,3.0,1.9654121,2.3201650573068204
240,3.070564457959194,2.0,4.0,2.3911662,3.1539102227112514
240,4.21338284096508,9.0,4.0,2.4201403,3.544507702461179
240,2.913367173897942,1.0,4.0,2.2673192,3.060228792107013
240,1.1075939680947418,0.0,2.0,1.652033,1.5865423131589609
240,1.2673125111257846,1.0,2.0,1.652033,1.639781827502642
240,1.240035534153956,1.0,2.0,1.6697812,1.6366055807307618
240,1.433108613608613,0.0,2.0,1.725852,1.7196535420809635
240,3.3288893686149876,3.0,4.0,2.1563406,3.161743322558349
240,3.8039279278226665,6.0,4.0,2.1853147,3.3297475277088737
240,2.8529910685218347,0.0,4.0,2.1495037,3.000831592135859
240,1.5155995256105554,1.0,2.0,1.6728462,1.7294819078975088
240,1.9932430279415576,3.0,2.0,1.6728462,1.8886964086745095
240,1.8877134117244407,2.0,2.0,1.6962076,1.8613070180932259
240,2.1508903203278207,3.0,3.0,1.7687374,2.3065425852229007
240,3.853825034800653,5.0,4.0,2.1971784,3.350334466200234
240,4.353396140896148,4.0,4.0,2.3397288,3.564374991047007
240,4.091253047147783,3.0,4.0,2.3001332,3.4637954251499283
240,2.014244616630649,2.0,3.0,1.7731807,2.262475113273652
240,2.0996948215183537,1.0,3.0,1.7731807,2.290958514902887
240,2.1042888201123513,4.0,3.0,1.7823095,2.2955327840926265
240,1.9126721815121581,1.0,3.0,1.828331,2.247001058388167
240,4.320270342896697,5.0,4.0,2.319429,3.546566421214182
240,4.544881108900846,4.0,4.0,2.3484025,3.6310945363511444
240,4.623673423068159,6.0,4.0,2.314752,3.6461418416554507
240,1.6331948292720369,2.0,2.0,1.6160406,1.7497451388990897
240,1.6605448565595644,2.0,2.0,1.6160406,1.7588618146615989
240,1.3770471551868617,1.0,2.0,1.6251693,1.6674054774593412
240,1.5449060640511878,1.0,2.0,1.678856,1.741254026418857
240,3.782854926749663,4.0,4.0,2.15209,3.3116483331271667
240,3.9254035262982634,2.0,4.0,2.198186,3.3745298156711985
240,3.8878740627063015,7.0,4.0,2.162375,3.3500830120011407
240,1.5008012043784114,2.0,2.0,1.6464489,1.7157500183367083
240,1.427997059449266,0.0,2.0,1.6464489,1.6914819700269934
240,1.3121476742212046,2.0,2.0,1.6875911,1.6665795833728072
240,1.6691635141174617,1.0,3.0,1.7219678,2.130377110156769
240,3.0316191655566636,2.0,4.0,2.2105846,3.0807346020198643
240,3.336359191734189,5.0,4.0,2.2566805,3.197679893440205
240,2.5530869015244004,2.0,4.0,2.184302,2.912462997707637
240,2.1877798984784285,2.0,2.0,1.6413416,1.9430404885059727
240,2.6071055820541114,7.0,3.0,1.6413416,2.416149049697867
240,1.5782385438635442,0.0,2.0,1.6461328,1.7414571235562197
240,1.730107778186726,2.0,3.0,1.6998196,2.143309114335354
240,2.5553748496873507,2.0,4.0,2.1696799,2.908351576609854
240,2.429394882894884,1.0,4.0,2.2157757,2.8817235370401977
240,2.5267536283161274,3.0,4.0,2.186216,2.904323248089222
240,1.8830111462611467,0.0,2.0,1.6378741,1.840295090898491
240,2.4201428085803083,3.0,3.0,1.6378741,2.352672311671545
240,2.1859987558737526,2.0,3.0,1.62816,2.271386251907055
240,2.1416832353376445,2.0,3.0,1.6818467,2.274509991066426
240,2.7399967920151767,4.0,4.0,2.1270697,2.9556888345667858
240,2.417198812761315,2.0,4.0,2.1731656,2.8634547908433308
240,2.4212641642126944,3.0,4.0,2.1373546,2.8528729255210528
240,2.062263911741853,1.0,3.0,1.5638442,2.208702705230276
240,2.541337562628003,3.0,3.0,1.5638442,2.368393922192326
240,2.1897118064397434,2.0,3.0,1.572973,2.2542282731213126
240,2.149556112460522,1.0,3.0,1.6266598,2.258738621132979
240,2.6656977184036035,3.0,3.0,2.0718825,2.579193401582329
240,2.3588169122544156,1.0,4.0,2.1179783,2.8255984155604317
240,2.41352439934793,3.0,4.0,2.0821674,2.8318972621188654
240,2.30061980720804,4.0,3.0,1.5920247,2.297548163720124
240,2.615962508488243,3.0,3.0,1.5920247,2.4026623974801917
240,2.3250311768841154,2.0,3.0,1.6011535,2.3087282232705557
240,2.324958904113314,3.0,3.0,1.6618307,2.3289298559314484
240,2.775964400795286,3.0,3.0,2.107053,2.6276724807511385
240,2.3647644855144883,1.0,4.0,2.026553,2.797105800362536
240,2.3583769865755166,3.0,4.0,1.9907417,2.7830395721039483
240,0.9430694523341588,1.0,3.0,1.4480424,1.7970372816882907
240,0.917603596430803,0.0,3.0,1.4480424,1.7885486630538387
240,1.2602955535176898,1.0,2.0,1.4571712,1.572488918407874
240,1.7232558402353293,2.0,3.0,1.5128062,2.0786873391248704
240,2.97448097681186,3.0,3.0,1.9846026,2.653027849115204
240,2.7626447672697663,3.0,4.0,2.0306985,2.9311144350321015
240,2.5450804704554715,3.0,4.0,2.0580695,2.8677166460000088
240,1.1084526524673588,1.0,2.0,1.4954125,1.5346217071258588
240,1.146235862313068,0.0,3.0,1.4954125,1.880549443741095
240,1.5710660492256856,2.0,2.0,1.5045413,1.691869109037041
240,1.9000557509727396,2.0,3.0,1.5652184,2.155091399870552
240,2.9848986892736913,5.0,4.0,2.09956,3.0281529038759394
240,2.7231203379953386,1.0,4.0,2.1456563,2.9562588950900395
240,2.5695349002849013,3.0,4.0,2.0185444,2.862693111928667
240,1.4622138113792533,2.0,2.0,1.445826,1.6360132883328795
240,1.4533278801808216,1.0,3.0,1.4335248,1.9622842424038203
240,1.8227088242066949,3.0,3.0,1.4426537,2.0884541600708513
240,1.5357370436079798,1.0,3.0,1.5288157,2.021517596638451
240,3.0061652190402213,2.0,4.0,2.022034,3.00939971628835
240,3.302382215007214,8.0,4.0,2.0681298,3.123503997638513
240,2.6846687571687577,0.0,4.0,2.0323188,2.9056625292196236
240,1.121565377841114,2.0,3.0,1.4681977,1.863254360400875
240,0.9872759936142295,0.0,3.0,1.4681977,1.818491232325247
240,1.2535195709218538,1.0,3.0,1.4773265,1.9102820277528616
240,2.272730540228607,4.0,3.0,1.6462477,2.306326094929616
240,2.8307176596551593,0.0,4.0,2.1661265,2.9989480497648136
240,3.8747534944630524,9.0,4.0,2.2122223,3.3623252773952768
240,3.4547073461669053,1.0,4.0,2.1764114,3.210372912157157
240,1.559692411618882,1.0,3.0,1.5701903,2.043294240699031
240,1.0667252491517203,0.0,3.0,1.5785874,1.8817708873286294
240,1.2141530065794777,1.0,3.0,1.5877162,1.933956409462955
240,2.039184663855524,2.0,3.0,1.7760842,2.2717562828340436
240,3.797529121613683,2.0,4.0,2.3122108,3.3699133066257443
240,4.760894455217985,2.0,4.0,2.5238202,3.761571539012481
240,5.355834013345045,5.0,4.0,2.4880097,3.9479479015278165
240,2.76140164954871,4.0,4.0,1.8253647,2.862255452816387
240,2.270237103446664,2.0,4.0,1.680315,2.6501840403822867
240,2.435383040298483,1.0,4.0,1.6894438,2.7082756223246327
240,2.772348040511551,2.0,4.0,1.750121,2.840823012646815
240,5.686685513696544,7.0,5.0,2.4777243,4.388136609144168
240,6.0036880412615705,4.0,4.0,2.5238202,4.175836067693676
240,6.110025534786565,13.0,13.0,2.4360607,7.18202873394151
240,0.7783599080657907,0.0,2.0,1.112924,1.2970946292750023
240,1.0725707712766541,2.0,2.0,1.112924,1.3951649170119567
240,1.1155330214447856,1.0,2.0,1.1769356,1.4308228583318352
240,1.2016476666035494,0.0,2.0,1.195286,1.465644567380423
240,4.417102698635787,3.0,4.0,1.9035392,3.440213959797134
240,5.41771801564449,8.0,4.0,2.0101676,3.8092952047896182
240,5.518751829053298,6.0,3.0,1.9743569,3.497702906259343
240,0.8685350523659356,1.0,2.0,1.1278768,1.3321372703137917
240,1.2009107206791039,1.0,2.0,1.2101803,1.4703636677572927
240,1.68055299738388,1.0,2.0,1.2269534,1.6358354615481057
240,1.7735025293334108,4.0,3.0,1.2502841,2.0079288683568035
240,4.634910566693657,3.0,4.0,1.9585371,3.5311492228130876
240,5.41454936485084,9.0,4.0,2.0101676,3.808238987858402
240,5.448305247856719,5.0,3.0,1.9743569,3.4742207125271505
240,0.8743195974776861,0.0,2.0,1.2101803,1.3614999600234865
240,1.5160962305668186,2.0,2.0,1.2101803,1.5754255043865306
240,1.5967633782339659,2.0,2.0,1.2269534,1.6079055884981344
240,1.149236522736522,0.0,2.0,1.5247455,1.5579939956871576
240,3.267133666170429,3.0,3.0,2.1420283,2.803053999309007
240,3.7268439222814256,2.0,4.0,2.304234,3.3436926500479913
240,3.476858278295778,2.0,3.0,2.2684236,2.915093945192424
240,0.6034413021618902,0.0,2.0,1.42893,1.3441237821120282
240,0.7725622839850773,0.0,2.0,1.42893,1.4004974427197574
240,0.9353809647596402,1.0,2.0,1.4414546,1.4589452045770657
240,0.8277123142380487,0.0,2.0,1.4577949,1.428502406315637
240,2.9879126577398636,2.0,4.0,2.1420283,3.043313663165485
240,3.613387873700377,2.0,4.0,2.304234,3.305873967187642
240,4.2134364362489345,8.0,4.0,2.2684236,3.4939533311768094
240,1.3321206076059011,2.0,2.0,1.42893,1.5870168839266985
240,1.4745230417730417,2.0,2.0,1.42893,1.6344843619824119
240,1.5833515483699303,2.0,2.0,1.4414546,1.6749353991138294
240,3.6054815161690166,3.0,4.0,5.9293876,4.511623028532169
240,5.093907053594553,5.0,4.0,6.820159,5.304688670676537
240,4.660276730214233,4.0,4.0,6.8633404,5.174539036007283
240,4.316849150849154,4.0,3.0,6.929122,4.748657040659842
240,3.1661202540651083,5.0,5.0,5.326391,4.497503824719294
240,4.053852760665261,6.0,5.0,5.3695555,4.8078027446643
240,3.991357470144232,5.0,5.0,5.868695,4.953350750800437
240,5.068732337107335,2.0,4.0,6.746135,5.2716225239800325
240,5.8423517049471005,4.0,5.0,7.9222608,6.254870822069361
240,6.569747015654913,3.0,5.0,8.558293,6.709346786081748
240,7.21841690023656,10.0,10.0,8.559013,8.59247675564526
240,5.8477666075754335,5.0,6.0,6.308868,6.052211512980467
240,5.990179000737827,6.0,6.0,6.362752,6.11764365383074
240,7.5486957463832445,20.0,20.0,7.1575007,11.568732163416405
240,5.872219417020894,6.0,4.0,3.2416577,4.371292383646043
240,6.49037483513219,5.0,5.0,3.879359,5.123244614004634
240,8.607329205566826,12.0,8.0,4.28574,6.964356368082822
240,7.130240669647406,6.0,7.0,4.2167325,6.115657723877017
240,2.934118607427432,0.0,4.0,3.1166105,3.3502430448220024
240,3.0221817711155947,2.0,4.0,3.1166105,3.379597432718056
240,4.068193179369648,4.0,4.0,3.1087775,3.725656900803473
240,4.776324374563344,1.0,4.0,3.3344538,4.036926065248532
240,7.41681556289857,4.0,9.0,4.5896363,7.00215062957825
240,9.035293124688645,12.0,12.0,5.0333333,8.689542142077611
240,7.34612379115552,8.0,8.0,4.70284,6.682987880844972
240,3.515168254947667,2.0,4.0,3.5095403,3.674902858130139
240,5.960531343248257,9.0,5.0,3.849278,4.936603105474435
240,6.699383651479244,4.0,6.0,3.8760111,5.5251315948910715
240,7.2355047086628,6.0,6.0,4.200472,5.81199219557152
240,7.836453881086231,11.0,8.0,4.9401555,6.925536462406755
240,8.63572913129899,8.0,9.0,5.359876,7.665201762384087
240,7.298842132404633,6.0,8.0,5.324065,6.874302446946564
240,6.8857355829083735,5.0,6.0,4.0617204,5.649151984718237
240,7.061525751073544,5.0,6.0,4.0617204,5.707748707439961
240,9.60358608521108,21.0,18.0,4.0738654,10.559150499625618
240,10.124758470695971,18.0,18.0,4.349398,10.824718868944963
240,10.44526649929591,8.0,11.0,5.0152674,8.82017795714242
240,7.470588614408474,4.0,8.0,5.434988,6.968525545419687
240,6.466632251871221,3.0,5.0,5.399177,5.621936442101198
240,5.6489835738879846,7.0,5.0,4.136832,4.928605270377212
240,5.586949607854018,6.0,5.0,4.136832,4.907927281699224
240,5.777025389370975,4.0,5.0,4.128999,4.968674874205608
240,6.088765588986176,7.0,5.0,3.7606,4.949788559671011
240,6.6756072832396365,6.0,6.0,4.4264693,5.700692203086308
240,8.940186355361472,11.0,8.0,4.8710694,7.270418595555468
240,8.172540418509652,10.0,7.0,4.835259,6.6692664597445095
240,4.283719989841308,7.0,4.0,3.5826735,3.9554645131644697
240,4.013288203354377,1.0,4.0,3.5826735,3.8653205843354925
240,4.531230726109401,3.0,4.0,3.5748405,4.035357090587899
240,6.256833985458983,8.0,5.0,3.7606,5.005811358495279
240,7.1085124336447905,5.0,6.0,4.4264693,5.844993919888026
240,8.64626986140221,10.0,10.0,5.47344,8.039903343896766
240,7.6222655606920355,10.0,8.0,5.437629,7.0199649278539695
240,5.153805460742962,5.0,4.0,4.1514826,4.4350960142784155
240,5.078058004495506,4.0,5.0,4.1422153,4.740091085472705
240,5.8017636969511965,8.0,5.0,4.1343822,4.978715314958667
240,6.428499111999113,4.0,6.0,4.354781,5.594426754272328
240,7.761840984723337,9.0,8.0,5.020651,6.927497282790266
240,8.448974196419044,7.0,8.0,5.4403715,7.2964485699285815
240,7.968000821267656,9.0,9.0,6.395262,7.787754195264674
240,5.025328663847045,6.0,5.0,4.2103543,4.745227664000854
240,5.2300987219479875,1.0,5.0,5.1973367,5.142478465228186
240,7.34699909023438,7.0,7.0,5.217429,6.521476083768719
240,8.703946055034296,10.0,10.0,5.9797893,8.227911770694618
240,16.968216623246036,14.0,14.0,6.495784,12.488000143031067
240,21.35913232328675,41.0,41.0,7.095787,23.151639790542202
240,13.714235618956202,16.0,16.0,7.6962223,12.470152641418018
240,6.354277123475652,6.0,6.0,6.2466125,6.200296557434592
240,6.32947880142733,5.0,6.0,6.393432,6.24097031392589
240,6.711843737417263,5.0,7.0,6.5073614,6.739735049821867
240,8.130733097104423,10.0,9.0,6.698551,7.943094758360981
240,14.926831090206088,17.0,14.0,7.0835843,12.003471799610118
240,18.005312296499792,14.0,14.0,7.5033045,13.169538926002048
240,13.268159123012053,12.0,13.0,7.95647,11.408209711892283
240,6.572338515787044,8.0,6.0,6.525425,6.365921157687478
240,6.025223059892175,6.0,7.0,7.121188,6.715470407883167
240,6.2110325975767084,1.0,7.0,7.121975,6.777669180881689
240,7.795191324470738,10.0,7.0,7.313164,7.369451852877372
240,12.690754155430628,10.0,10.0,8.1576805,10.28281155563508
240,16.006076795753255,7.0,10.0,8.55052,11.51886557966352
240,14.13538762830307,21.0,16.0,8.514709,12.883365700319773
240,6.046221260765378,2.0,6.0,6.6984434,6.248221557848713
240,6.1839698732639885,6.0,7.0,6.6984434,6.627471095348251
240,8.13438883910208,7.0,9.0,6.194111,7.776166569821136
240,10.718157042032045,12.0,11.0,6.4673495,9.395168857099469
240,14.989512470372755,21.0,17.0,7.2801237,13.089878727001695
240,17.746575648888136,23.0,23.0,7.5742693,16.106948314542304
240,13.415548482835229,3.0,3.0,7.5384583,7.984668943385262
240,11.061016513579013,17.0,12.0,6.3695555,9.810190662302217
240,8.411656525935943,9.0,7.0,6.232369,7.214675157337127
240,8.326922623264538,4.0,6.0,6.2331557,6.853359450217003
240,8.986142831297247,9.0,7.0,6.424346,7.470162933817019
240,13.878289220039221,7.0,11.0,7.393286,10.757191816073052
240,17.94937971750469,25.0,23.0,7.7232103,16.224196684094174
240,13.38879607552033,8.0,8.0,7.646567,9.678454314449567
240,10.482132744570242,11.0,7.0,6.577561,8.019897882070696
240,11.330130126817625,12.0,9.0,6.6347475,8.98829254400187
240,11.558517605080102,14.0,9.0,6.6355343,9.064683963859709
240,14.58593752775003,7.0,12.0,18.58774,15.057892490736014
240,18.639563818126316,12.0,12.0,21.479988,17.373183972090285
240,20.535672075609586,23.0,23.0,21.54245,21.692707342260487
240,20.3559022898398,24.0,23.0,21.54245,21.632784080337228
240,12.607197730102136,6.0,8.0,17.636526,12.747907945963407
240,12.769423705923701,8.0,8.0,17.636526,12.801983271237262
240,17.03533558108558,29.0,29.0,17.676186,21.237173729665244
240,15.00516297550488,9.0,9.0,18.873013,14.292725172743163
240,20.2189059917479,16.0,16.0,21.695827,19.304911158626254
240,21.241588875993298,15.0,16.0,21.695827,19.64580545337472
240,20.95549506008699,16.0,16.0,21.695827,19.550440848072615
240,18.376474212878616,13.0,13.0,17.92468,16.433718307572494
240,20.03876343795093,33.0,33.0,17.963043,23.667268883613854
240,19.53705985449736,17.0,17.0,17.975569,18.170876208619887
240,18.40834749741001,13.0,13.0,17.999226,16.469191037955028
240,24.96032200669701,44.0,44.0,20.838863,29.933061793166583
240,27.217675729227196,27.0,27.0,21.999773,25.405816251579964
240,27.082926695853164,32.0,30.0,21.999773,26.36089990712195
240,17.724098549598562,20.0,20.0,18.049488,18.591195539075173
240,17.9766152828653,21.0,21.0,18.049488,19.00870111683075
240,17.078882437007444,10.0,10.0,18.062014,15.046965354368693
240,9.426078606578612,6.0,10.0,7.0461264,8.824068324080079
240,15.822253582066072,20.0,17.0,8.175731,13.665994762442432
240,18.619380158240443,21.0,20.0,8.4223585,15.680579557039621
240,14.916755181229446,15.0,15.0,8.386548,12.767767741175604
240,9.048040126540126,4.0,9.0,7.597641,8.548560372583689
240,10.169052993302993,9.0,10.0,7.597641,9.255564661504643
240,12.162690036815029,13.0,11.0,7.6699257,10.277538575504098
240,12.74449107836607,13.0,12.0,7.918614,10.887701663013706
240,14.743791584776876,11.0,13.0,8.477309,12.073700270588873
240,19.436420183030467,29.0,25.0,9.018298,17.81823944404645
240,14.629381693605968,17.0,15.0,8.905439,12.844940356812339
240,9.433394346394342,7.0,8.0,8.157226,8.53020665174001
240,10.082015075202571,14.0,10.0,8.194811,9.425608647504047
240,10.153513812576307,8.0,11.0,8.243042,9.798851934921268
240,12.562988164613149,18.0,14.0,8.519639,11.694209059936966
240,15.73315883789413,15.0,15.0,9.045298,13.259485486858265
240,18.531393561503844,21.0,21.0,9.32902,16.286804369337545
240,14.416614570614575,6.0,10.0,9.293208,11.236607564289331
240,10.631417883042875,8.0,10.0,8.483356,9.704924786290984
240,11.375528314278306,14.0,13.0,8.564242,10.979923559084794
240,10.436639749139749,6.0,10.0,8.442573,9.626404114276239
240,11.123262154512155,11.0,11.0,8.552302,10.225188171682275
240,13.46450178525179,9.0,13.0,9.05355,11.839350517264107
240,16.37019653263404,13.0,13.0,9.332668,12.900954945692467
240,15.663003913842147,16.0,16.0,9.339181,13.667394953397414
240,12.100882240444742,10.0,14.0,8.568223,11.556368413339165
240,12.611897396584899,14.0,14.0,8.568223,11.726706798719219
240,12.952384844322353,17.0,14.0,8.56901,11.840464875068713
240,11.57398137755491,7.0,14.0,8.6787405,11.417573959652906
240,14.787921041648985,13.0,14.0,9.179987,12.655969331794779
240,16.450936348101795,17.0,16.0,9.429912,13.960282653855382
240,15.79178171692142,10.0,10.0,9.472867,11.75488290964845
240,8.723272690408711,6.0,10.0,8.663343,9.12887203999138
240,8.96891335529938,7.0,10.0,8.663343,9.210752261621602
240,9.635800685561708,12.0,12.0,8.664131,10.09997728337083
240,10.067379423952945,6.0,10.0,8.701719,9.589699569336853
240,16.454525418753356,24.0,17.0,9.275108,14.2432112520519
240,18.073846229886666,17.0,17.0,9.5086775,14.860841237497217
240,16.36058985322955,15.0,15.0,9.472867,13.611152288417825
240,8.882862720748745,8.0,10.0,8.3961525,9.093005072362212
240,9.137513246149274,7.0,10.0,8.373619,9.17037744191304
240,9.901248145509168,10.0,10.0,8.374406,9.425218002136683
240,16.00988091075591,16.0,16.0,9.084572,13.698150916378273
240,25.28747254352402,23.0,23.0,17.885214,22.057562131817576
240,35.70686944999443,42.0,42.0,20.219584,32.642150987115656
240,30.06371166768962,30.0,30.0,20.295822,26.786511270414767
240,30.836442101149327,27.0,27.0,25.617142,27.81786127492738
240,43.35810442797938,54.0,54.0,27.35931,41.57247152604196
240,41.71432585932581,40.0,40.0,27.5837,36.43267534645984
240,44.599734883172374,37.0,37.0,31.402712,37.66748225048617
240,72.0821213729082,60.0,60.0,39.167374,57.08316501004492
240,74.55512751953934,78.0,78.0,39.167374,63.907500392255294
240,51.95013828301328,55.0,55.0,38.533924,48.49468746193216
240,44.17705239994208,47.0,40.0,29.203705,37.79358574464215
240,43.885969903734555,39.0,40.0,29.203705,37.69655824590631
240,44.432677685740124,38.0,40.0,29.997437,38.143371403059206
240,49.874430305805305,46.0,46.0,32.50454,42.792989931850464
240,74.7971530247287,66.0,66.0,39.225548,60.00756693841868
240,77.09622629867694,77.0,77.0,39.225548,64.4405913630681
240,53.97322039140055,42.0,42.0,38.64944,44.87422038559381
240,45.442201306590995,47.0,46.0,29.26775,40.23665036432265
240,44.966946274585936,40.0,40.0,29.23613,38.06769201177604
240,47.77151104913598,52.0,52.0,30.029861,43.26712416644377
240,53.09748548211049,56.0,56.0,32.406475,47.167986849749724
240,79.4625466131091,87.0,87.0,39.12748,68.5300087221106
240,79.19273175155736,87.0,87.0,39.250416,68.48104918451976
240,57.61224119004638,65.0,65.0,38.327522,53.64658782262614
240,48.75399645819861,50.0,50.0,29.668247,42.80741456036633
240,49.82297936880652,55.0,51.0,29.700672,43.507883839488244
240,51.205310714748165,48.0,52.0,30.494406,44.56657215373605
240,54.24773427729676,52.0,52.0,32.701904,46.316546191390586
240,76.47845081571764,72.0,72.0,39.101837,62.526762657973585
240,77.39984389486068,74.0,74.0,39.101837,63.50056035102127
240,57.51766245859264,57.0,57.0,38.592175,51.036612329540645
240,45.61764551516018,35.0,35.0,29.700672,36.77277255493946
240,50.486928897491346,60.0,60.0,29.700672,46.72920034904985
240,52.14877176758421,51.0,51.0,30.494406,44.54772583801472
240,55.70474816156065,66.0,66.0,32.701904,51.46888415281188
240,81.04593183388248,93.0,93.0,39.101837,71.0492563306952
240,81.65345675803236,82.0,82.0,39.101837,67.58509797207849
240,57.707390723383405,62.0,62.0,38.592175,52.76652175113757
240,48.43801330151322,44.0,44.0,29.700672,40.71289515039047
240,51.52441757085504,46.0,46.0,29.881317,42.46857823650897
240,53.789200968013446,63.0,63.0,30.67505,49.15475056782903
240,65.88896347171344,70.0,70.0,33.026337,56.30510004721177
240,104.2900726161094,92.0,92.0,39.282482,78.52418492110873
