index,RF_Regressor,train_set,ET_Regressor,XGB_Regressor,ensamble
240,0.375,0.0,1.2907057387057381,1.2586659,0.7310929145024081
240,0.375,1.0,1.2154232804232805,1.2228551,0.9533195928795628
240,0.25,0.0,0.20760353535353535,0.7003517,0.2894888126103565
240,0.25,0.0,0.7138201058201062,0.7003517,0.4160429552269992
240,3.75,2.0,1.0889121156621155,0.71585536,1.8886918689233108
240,3.75,5.0,4.104657407407408,8.44711,5.325441895873459
240,4.777777777777816,6.0,5.28114947089947,10.460525,6.62986295192457
240,4.777777777777816,4.0,4.533269841269842,10.503706,5.953688399360303
240,4.777777777777816,3.0,3.621265873015872,10.467895,5.4667345512329675
240,2.285714285714298,0.0,1.814944444444445,7.3976436,2.874575574072584
240,2.285714285714298,1.0,2.3504060846560852,7.3976436,3.2584409841254938
240,2.285714285714298,2.0,2.4630992063492063,7.401892,3.5376764193186716
240,2.285714285714298,4.0,3.994499999999999,8.469409,4.687405818666734
240,4.777777777777816,9.0,5.653357142857144,10.482822,7.478489334711963
240,4.777777777777816,7.0,5.053652116402116,10.526005,6.839358671359925
240,4.777777777777816,1.0,3.917968253968253,10.490193,5.046484849687616
240,2.285714285714298,1.0,2.3951581196581198,7.5508237,3.3079240234698744
240,2.285714285714298,6.0,3.1926838624338636,7.5508237,4.757305459163811
240,2.285714285714298,2.0,3.257436507936508,7.5550723,3.774555775309369
240,0.0,0.0,0.8156408313908314,0.8831775,0.424704587558859
240,2.5714285714285823,0.0,1.265073371073371,1.3289268,1.291357186045868
240,0.375,1.0,0.6367857235357237,1.3805573,0.8480857555490005
240,0.375,0.0,0.7231688496688502,1.3447465,0.6107288300300513
240,0.0,0.0,0.3303277925777925,0.8522618,0.29564739356757436
240,0.0,0.0,0.7157140452140454,0.8522618,0.39199395672663756
240,1.777777777777796,1.0,1.1649296536796538,0.86903477,1.2029355496520822
240,1.777777777777796,3.0,1.233938912938913,0.8831775,1.7237235523903285
240,2.5714285714285823,0.0,1.5574375901875899,1.3531927,1.3705147121626948
240,0.375,1.0,0.9064607892107894,1.4249988,0.9266148873585445
240,1.6666666666666567,2.0,2.182878306878306,1.3986288,1.812043451113673
240,0.7777777777777726,0.0,0.6661053391053391,1.1039202,0.6369508345529618
240,2.0,2.0,1.76531746031746,1.1960299,1.7403368404554942
240,2.333333333333337,0.0,2.006367364117364,1.4326308,1.4430828687024273
240,2.444444444444437,5.0,5.317905080213904,3.1845434,3.9867232239647254
240,6.0,8.0,6.2723790920408575,4.0892787,6.090414447502097
240,6.0,7.0,6.977667388167391,4.406133,6.095950140765908
240,10.625,2.0,6.288358465608469,4.4003415,5.828424994095293
240,5.0,2.0,3.3683831168831166,3.2138739,3.3955642450258328
240,5.0,2.0,3.8298870851370848,3.233852,3.515934748693634
240,5.0,7.0,5.0292548100048124,3.2302673,5.064880524076368
240,3.200000000000028,4.0,5.376496873496877,3.4160268,3.9981309260425304
240,6.0,3.0,5.418042271454037,4.3108845,4.682231686790511
240,9.333333333333348,6.0,7.744689874939879,4.7923884,6.967602911862923
240,9.333333333333348,9.0,7.002623737373736,4.7565775,7.523133640616835
240,5.0,2.0,3.9612990196078455,3.4826107,3.6109774305306237
240,2.444444444444437,5.0,3.8237903615991864,3.4056785,3.6684783291773795
240,2.444444444444437,4.0,3.1182493563081795,3.4044209,3.2417786633534376
240,3.200000000000028,4.0,3.745861910420734,3.6671126,3.653243624825802
240,6.0,5.0,5.886451001612767,4.31746,5.300977765433099
240,9.333333333333348,15.0,9.239721620971627,4.798964,9.593004744473767
240,9.333333333333348,5.0,7.576748075998072,4.763153,6.668308621375823
240,5.0,6.0,4.24414822595705,3.489186,4.683333568616185
240,2.444444444444437,1.0,3.093061525620348,3.35555,2.4732640052000647
240,2.444444444444437,0.0,2.032290361599185,3.347717,1.9561129631953231
240,2.444444444444437,2.0,2.700069462128285,3.5334766,2.669497624420738
240,6.0,7.0,5.898908914070679,4.236336,5.783811286325593
240,6.0,4.0,7.224777056277056,4.7178397,5.485654193535511
240,6.0,7.0,6.547537638287638,4.6582274,6.051441270495676
240,2.444444444444437,3.0,3.6055482981071223,3.3224816,3.0931185936960564
240,5.0,10.0,5.118136321195144,3.4561179,5.893563547404652
240,3.0,2.0,3.1642937286025514,3.4482849,2.9031446482570527
240,2.444444444444437,0.0,2.7673393033981273,3.580913,2.1981742036766443
240,6.0,7.0,6.304219760631525,4.283773,5.896998176508895
240,3.6666666666666914,3.0,7.509583333333332,4.935427,4.777919297218329
240,3.6666666666666914,3.0,5.086906084656087,4.886332,4.159976196596869
240,4.0,4.0,4.052280303030301,3.6144223,3.9166756560874703
240,4.0,4.0,3.8659034391534375,3.6337285,3.8749079858335866
240,3.0,5.0,4.35689947089947,3.6595876,4.004121773147078
240,7.833333333333389,12.0,6.85173677248677,4.0173397,7.6756024530602645
240,6.0,6.0,6.656918534080294,5.178388,5.958826663206048
240,9.333333333333348,9.0,7.9495515873015865,5.6598907,7.985693893084454
240,3.6666666666666914,2.0,5.534941798941801,5.340599,4.135551881416771
240,4.0,3.0,3.8838292448292435,3.8275602,3.677847357803838
240,2.375,3.0,3.659183862433861,3.8275602,3.215436012204992
240,2.375,3.0,5.371738095238097,3.8283467,3.6437712061291654
240,7.833333333333389,8.0,8.595492063492062,4.0436015,7.118106727433597
240,10.625,15.0,11.748366522366522,4.996244,10.59240261901784
240,10.625,23.0,13.893247474747483,5.4929633,13.25280269720097
240,10.625,8.0,10.590900793650794,5.5595098,8.693852636957926
240,4.0,5.0,4.148138888888887,3.8616278,4.2524416765107045
240,2.375,3.0,3.241284391534391,3.8616278,3.1194780521720804
240,2.375,3.0,2.9911838624338625,3.8624144,3.0571495556200623
240,3.200000000000028,4.0,4.463302910052908,4.0481744,3.92786932282726
240,6.0,4.0,6.37255952380952,5.000817,5.343344086465381
240,9.333333333333348,8.0,8.536189153439148,5.482319,7.837960341236581
240,9.333333333333348,12.0,7.895493386243387,5.371441,8.650066901756977
240,4.0,5.0,3.8091612554112553,3.8424902,4.16291286290982
240,2.375,2.0,3.0353399470899465,3.8424902,2.8132075358294935
240,2.375,1.0,2.4695767195767204,3.9444628,2.4472598739402005
240,3.200000000000028,3.0,4.02254894179894,4.1877966,3.6025863836278424
240,10.625,8.0,9.66321176046176,5.1357794,8.355997785315026
240,10.625,11.0,11.726029220779228,5.621708,9.743184284259748
240,10.625,10.0,10.011021284271287,5.585897,9.05547956327821
240,4.0,2.0,3.9042950937950924,4.220599,3.531223567073651
240,8.0,8.0,5.464740860990861,4.245242,6.427495744956578
240,3.0,2.0,3.238646903205727,4.246029,3.1211689508380527
240,3.200000000000028,1.0,3.631399548708373,4.461747,3.0732866795507574
240,6.0,8.0,7.560144179894184,5.406365,6.741627274412328
240,9.333333333333348,10.0,9.133554232804233,5.9279065,8.598698519837924
240,3.6666666666666914,7.0,7.252201058201053,5.877471,5.949084673755388
240,4.0,4.0,3.467039682539684,4.762435,4.0573686604878265
240,6.0,6.0,4.57778042328042,4.7663527,5.336033269195959
240,0.5,1.0,3.3984047619047617,5.0073996,2.4764510802314392
240,58.5,38.0,49.07488772175539,23.499643,42.26863276189026
240,58.5,57.0,55.124346596214245,26.102217,49.18164082919883
240,58.5,86.0,59.48032278669046,26.122742,57.525766121477304
240,58.5,53.0,55.2918598237275,26.122742,48.22865038073656
240,41.33333333333328,32.0,39.78855029991796,21.774298,33.72404533687116
240,41.33333333333328,48.0,39.99170109356876,21.801432,37.78161652069646
240,41.33333333333328,40.0,39.038877139744805,21.801432,35.54341053224047
240,41.33333333333328,36.0,40.61160477322243,23.58079,35.38143191814894
240,41.33333333333328,48.0,45.433496187363865,26.102217,40.21726156031955
240,41.33333333333328,44.0,44.944949891067566,26.122742,39.100256230904904
240,34.22222222222252,30.0,41.42898295985063,26.122742,32.94348672032297
240,34.22222222222252,35.0,32.92685200746967,21.801432,30.987626471393995
240,34.22222222222252,32.0,33.00331232492997,21.801432,30.256741550759067
240,34.22222222222252,21.0,32.09118534080299,21.801432,27.278709804727324
240,7.833333333333389,6.0,6.222011063011066,5.575261,6.407651378093072
240,11.0,12.0,9.006880952380957,6.0055785,9.503114867573693
240,11.0,10.0,10.162408730158733,6.3636727,9.381520365866404
240,5.5,5.0,7.465332010582006,6.327862,6.07329844911767
240,0.5,0.0,3.810678571428573,5.0337443,2.3361057266507834
240,7.714285714285756,6.0,5.611562169312169,5.102525,6.107093279455084
240,7.714285714285756,10.0,6.608333333333335,5.1445374,7.366789124125537
240,7.714285714285756,8.0,7.865952380952387,5.9607086,7.385236678350552
240,5.5,6.0,8.465728835978839,6.6716576,6.659346599558674
240,16.0,16.0,11.133349206349209,6.997207,12.532639092778403
240,3.6666666666666914,3.0,7.0921984126984094,7.071087,5.207487990727506
240,4.625,7.0,4.999011904761908,6.5772567,5.800317146074205
240,4.625,1.0,4.507672318422317,6.484966,4.154409529915332
240,4.625,7.0,5.570297138047139,6.5630317,5.939582202869634
240,4.625,4.0,6.308544131794135,6.711741,5.411321275601427
240,7.666666666666613,9.0,7.567865560365561,7.6666837,7.975303975222705
240,7.666666666666613,9.0,10.355458994708998,8.040263,8.765597209334992
240,7.666666666666613,9.0,8.236037037037038,8.004452,8.226788863853159
240,4.625,1.0,4.5047116402116405,7.295588,4.356324914180412
240,7.714285714285756,9.0,6.25520274170274,7.295588,7.566269118124627
240,7.714285714285756,6.0,6.9660942760942755,7.296375,6.994188697050269
240,7.714285714285756,8.0,7.527160052910058,7.5027537,7.686049875446109
240,7.666666666666613,6.0,7.597571428571426,8.251591,7.378957205999451
240,7.666666666666613,8.0,10.458070105820108,8.592491,8.679306980597266
240,7.666666666666613,5.0,10.6532328042328,8.706464,8.006590821170288
240,4.625,6.0,11.597873015873011,7.962762,7.5464087237100745
240,4.625,6.0,9.368037397787397,7.8100305,6.950766964536266
240,4.625,5.0,7.705028138528139,7.673565,6.250898262354203
240,7.714285714285756,7.0,9.654789682539677,7.70655,8.018906379533203
240,3.6666666666666914,4.0,14.057911375661373,8.279435,7.501003300025985
240,37.5,43.0,22.303776455026455,8.662659,27.866608786608175
240,37.5,33.0,24.082996392496394,8.95819,25.885296589197708
240,37.5,31.0,26.979845598845586,8.130059,25.90247621027353
240,37.5,43.0,27.972476551226542,8.130059,29.15063394836877
240,20.88888888888873,14.0,26.000656445406435,8.130845,17.255097601045104
240,20.88888888888873,27.0,23.872820466570463,8.122767,19.97111920097112
240,20.88888888888873,17.0,22.14272390572389,8.664342,17.17398868029683
240,36.0,36.0,24.153138888888893,8.97319,26.28158229912652
240,12.0,12.0,19.983198412698407,8.807268,13.19761663884965
240,20.88888888888873,23.0,21.628540043290034,8.026149,18.385894432065076
240,20.88888888888873,19.0,21.803167027417018,8.026149,17.429551178096823
240,20.88888888888873,23.0,21.43204797979797,8.026936,18.33696811151982
240,20.88888888888873,27.0,20.536067821067817,7.835425,19.06509540250287
240,20.88888888888873,19.0,17.491587301587305,7.9977317,16.344551969028615
240,20.88888888888873,19.0,14.784996031746031,8.029398,15.675820721278075
240,6.666666666666627,9.0,11.707912698412695,7.3566523,8.682807906226495
240,2.333333333333337,2.0,3.4343815536315545,4.1781464,2.986465312317395
240,6.666666666666627,3.0,3.908208273208272,4.4302363,4.501277819860998
240,6.666666666666627,2.0,3.90734187109187,4.4565434,4.257637995836413
240,6.666666666666627,4.0,5.64696753246753,4.5667634,5.220099400041413
240,6.666666666666627,9.0,8.000738696488698,5.223353,7.222689568060865
240,6.666666666666627,13.0,9.391677849927852,5.3092446,8.591897287328857
240,3.6666666666666914,4.0,5.507011904761904,4.060893,4.308642907551363
240,2.333333333333337,3.0,3.0611286676286675,2.8411665,2.808907124309715
240,2.333333333333337,1.0,3.124036075036076,2.8411665,2.324633976161567
240,2.333333333333337,3.0,2.851808561808564,2.8730743,2.7645540470696246
240,5.75,4.0,3.76584163059163,2.851524,4.091841436300099
240,3.6666666666666914,3.0,3.4242344877344855,2.9800618,3.2677407309716626
240,3.6666666666666914,4.0,3.875056878306877,3.0517557,3.648369802926589
240,1.5,2.0,3.0658425925925923,3.0159452,2.3954469471860813
240,5.75,4.0,4.58067760942761,2.5301812,4.2152146947343745
240,5.75,9.0,4.935376022126021,2.5301812,5.553889297908977
240,3.0,2.0,2.959776815776818,2.4151065,2.593720837683676
240,3.0,3.0,3.133603535353536,2.4687932,2.9005991722790885
240,1.5,1.0,2.715266233766234,2.8433845,2.014662684521118
240,3.0,4.0,3.4306097883597872,2.8962967,3.3317266319845085
240,3.0,2.0,2.697096560846561,2.8799975,2.644273513170777
240,3.0,3.0,3.2296706349206348,2.3887293,2.9045999921995493
240,3.0,4.0,3.825395502645503,2.227685,3.263270119328978
240,3.0,4.0,3.2566375661375675,2.2454336,3.1255177837730086
240,3.0,3.0,3.6366269841269863,2.2991204,2.983936852576241
240,3.0,3.0,3.3228425925925933,2.7033637,3.0065515623975685
240,3.0,4.0,3.616661375661375,2.7323377,3.337249772225738
240,3.0,3.0,3.0571600529100533,2.6965268,2.9384217046833543
240,3.0,2.0,2.934074314574314,2.3045506,2.5596562405774774
240,3.0,5.0,3.5178161375661365,2.3045506,3.455591696325433
240,3.0,1.0,2.95616402116402,2.3222992,2.3196158157959186
240,7.0,7.0,4.032884920634922,2.3759856,5.102217635760232
240,3.0,3.0,3.5043274318274324,2.6359,3.0350568631066994
240,3.0,3.0,3.1422367632367614,2.6725812,2.953704489767015
240,3.0,2.0,3.197266585266585,2.5881176,2.6963460461884723
240,2.0,1.0,1.8468322510822506,2.0842261,1.732764595630365
240,2.0,2.0,2.294867604617604,2.0842261,2.0947734340142032
240,2.0,3.0,2.094497345247346,2.1019745,2.2991179581380083
240,3.0,2.0,2.7052394087394087,2.1556616,2.4652252479215466
240,3.857142857142878,6.0,3.6887486679986674,2.5949545,4.035211503950792
240,3.857142857142878,1.0,3.252507927257925,2.6239285,2.68339483282658
240,3.857142857142878,5.0,3.41309065934066,2.5881176,3.714587778992711
240,1.0,2.0,1.454776334776335,1.9508137,1.6013974964653088
240,1.0,0.0,1.4104862914862908,1.9508137,1.0903249856427977
240,1.0,1.0,1.4230909090909087,1.9685619,1.3479131992079993
240,3.0,4.0,2.3680181577681587,2.0222487,2.8475667256831896
240,1.0,1.0,2.7164629629629626,2.442202,1.789666263545001
240,3.857142857142878,5.0,3.4887267917267915,2.4711761,3.7042614490826518
240,3.857142857142878,4.0,3.5296031746031757,2.4353652,3.4555278079471945
240,2.0,2.0,1.7901166426166435,1.923019,1.9282839235421156
240,2.0,3.0,2.0344482924482934,1.9433237,2.244443005967679
240,2.0,0.0,1.3393373015873014,1.961072,1.3251023174164787
240,0.0,0.0,1.99283597883598,2.0257604,1.0046490977630416
240,3.857142857142878,3.0,2.76914995189995,2.3911662,3.0043647548043473
240,3.857142857142878,3.0,3.6750899470899467,2.4201403,3.2380932676628205
240,1.799999999999985,1.0,1.60031216931217,2.3843293,1.6961603720780998
240,2.0,3.0,2.1614160654160655,1.893977,2.263848277857236
240,2.0,2.0,2.8338391053391057,1.893977,2.181954037837996
240,2.0,2.0,2.4907147667147664,1.9117253,2.1006100123459586
240,4.0,6.0,2.8851988936988926,1.8923603,3.6943898058317206
240,1.799999999999985,1.0,2.515152116402115,2.292544,1.9019240011235352
240,1.799999999999985,4.0,4.225014550264552,2.4201403,3.1112887041707484
240,1.799999999999985,1.0,1.782070105820106,2.3843293,1.7415998562050836
240,4.0,1.0,2.0041946849446846,1.893977,2.2245429327393906
240,4.0,6.0,3.1272923280423286,1.893977,3.7553173435138016
240,4.0,3.0,2.5941269841269827,1.9117253,2.8764630666990127
240,0.5,0.0,2.224227513227512,1.9654121,1.1724099132800225
240,1.799999999999985,2.0,2.929474867724866,2.3911662,2.2801602694748526
240,9.0,9.0,4.780273809523812,2.4201403,6.300103518985567
240,2.5,1.0,1.5241031746031752,2.2673192,1.8228555942565676
240,0.5,0.0,1.0337793410293414,1.652033,0.7964530781028707
240,0.5,1.0,1.680777777777778,1.652033,1.2082026872899798
240,0.5,1.0,1.4062129629629636,1.6697812,1.1439985427503234
240,0.5,0.0,1.609301587301588,1.725852,0.9587883999839664
240,2.5,3.0,3.162015873015872,2.1563406,2.7045891180189825
240,2.5,6.0,4.480574074074076,2.1853147,3.7914721823445077
240,2.5,0.0,1.9451243386243386,2.1495037,1.6486570116275203
240,0.5,1.0,1.4432608225108225,1.6728462,1.1540267551481982
240,2.5,3.0,2.2661944444444444,1.6728462,2.3597601606316037
240,2.5,2.0,2.032892857142856,1.6962076,2.0572751249245234
240,2.5,3.0,2.2255793650793647,1.7687374,2.3735792001050617
240,4.400000000000041,5.0,3.7285396825396826,2.1971784,3.8314295115849433
240,4.400000000000041,4.0,6.184537037037038,2.3397288,4.231066467320488
240,5.25,3.0,4.405129629629629,2.3001332,3.7388157144829077
240,2.5,2.0,2.0303399470899466,1.7731807,2.0758801675700633
240,2.5,1.0,2.1773054353054353,1.7731807,1.8626215396239356
240,2.5,4.0,2.3842738095238087,1.7823095,2.666645835422334
240,1.1111111111110987,1.0,2.0436865079365076,1.828331,1.4957821531749875
240,4.400000000000041,5.0,4.068906084656087,2.319429,3.9470837513504944
240,4.400000000000041,4.0,4.074310846560849,2.3484025,3.7056783366783694
240,5.25,6.0,4.577201058201059,2.314752,4.535488290024813
240,2.0,2.0,1.7743743386243387,1.6160406,1.8476037315123928
240,1.1111111111110987,2.0,1.7564906204906208,1.6160406,1.6209105797567378
240,1.1111111111110987,1.0,1.4868108465608463,1.6251693,1.3057728087157767
240,1.1111111111110987,1.0,1.5275732323232314,1.678856,1.3293850896599284
240,4.400000000000041,4.0,3.3418412698412703,2.15209,3.4734828356182867
240,2.599999999999993,2.0,3.406879629629629,2.198186,2.5512663875862382
240,5.25,7.0,4.294466931216933,2.162375,4.6767104761285125
240,2.0,2.0,1.6977301587301583,1.6464489,1.836044752340468
240,1.1111111111110987,0.0,1.6260607263107258,1.6464489,1.0959051720133846
240,1.1111111111110987,2.0,1.4114603174603173,1.6875911,1.5525406261171582
240,1.1111111111110987,1.0,1.4978973063973058,1.7219678,1.332744058465312
240,2.599999999999993,2.0,2.789443121693122,2.2105846,2.400006940549011
240,2.599999999999993,5.0,3.114197089947089,2.2566805,3.2427193946333768
240,1.6666666666666567,2.0,2.9305978835978843,2.184302,2.195391660465763
240,4.5,2.0,2.1652216117216123,1.6413416,2.5766407946902756
240,4.5,7.0,3.21521164021164,1.6413416,4.089138301812783
240,1.1111111111110987,0.0,1.7770277777777783,1.6461328,1.133567928923498
240,1.1111111111110987,2.0,1.730499158249158,1.6998196,1.6353574585448982
240,2.5714285714285823,2.0,2.3880304232804246,2.1696799,2.2822847187128046
240,1.6666666666666567,1.0,2.3466428571428577,2.2157757,1.8072713130088056
240,3.5,3.0,2.652789682539683,2.186216,2.8347514496228055
240,0.0,0.0,1.587111823361823,1.6378741,0.8062464874490374
240,2.4285714285714226,3.0,2.8869087301587295,1.6378741,2.4883385712911195
240,2.4285714285714226,2.0,2.087519841269841,1.62816,2.036062817422169
240,2.4285714285714226,2.0,1.9417804232804234,1.6818467,2.01304964742837
240,3.5,4.0,3.1037447089947103,2.1270697,3.182703605169973
240,2.1111111111110925,2.0,2.2475674603174616,2.1731656,2.132961032799308
240,3.0,3.0,2.717432539682539,2.1373546,2.7136967880082508
240,1.0,1.0,1.8610906593406586,1.5638442,1.3562337158224083
240,2.4285714285714226,3.0,2.607371693121695,1.5638442,2.399946831410523
240,2.4285714285714226,2.0,1.983019841269841,1.572973,1.9961410706913645
240,2.4285714285714226,1.0,1.9084629629629637,1.6266598,1.7409235356182005
240,2.1111111111110925,3.0,2.9524788359788365,2.0718825,2.5338681083583285
240,2.1111111111110925,1.0,2.0285608465608473,2.1179783,1.814412573024705
240,3.0,3.0,2.688246031746031,2.0821674,2.6926033546886745
240,3.0,4.0,2.4829874847374858,1.5920247,2.768753042172454
240,3.0,3.0,2.769082010582013,1.5920247,2.590276673633586
240,3.0,2.0,2.337263227513228,1.6011535,2.234604180110195
240,3.0,3.0,2.363173280423281,1.6618307,2.5062509860260778
240,2.1111111111110925,3.0,2.9857645502645505,2.107053,2.550982175708443
240,2.1111111111110925,1.0,2.106981481481482,2.026553,1.8111613770414237
240,3.0,3.0,2.5448201058201048,1.9907417,2.633890458889108
240,0.7777777777777726,1.0,1.186699485699485,1.4480424,1.1031299140519926
240,0.7777777777777726,0.0,0.8158253968253966,1.4480424,0.7604113918334705
240,1.777777777777796,1.0,1.3558108465608465,1.4571712,1.3976899565111438
240,1.777777777777796,2.0,1.9797563732563739,1.5128062,1.817585082043363
240,2.1111111111110925,3.0,3.0303000240500246,1.9846026,2.5315034264237175
240,2.1111111111110925,3.0,2.426269841269841,2.0306985,2.392019872551868
240,3.0,3.0,2.6721851851851843,2.0580695,2.682563663182435
240,0.7777777777777726,1.0,1.2776251711251712,1.4954125,1.1377038544532903
240,0.7777777777777726,0.0,0.9061915584415582,1.4954125,0.794845451282387
240,1.777777777777796,2.0,1.5256849446849448,1.5045413,1.7020010000870445
240,1.777777777777796,2.0,2.4764905002404993,1.5652184,1.954871681664303
240,5.0,5.0,3.0880495430495425,2.09956,3.7969023913509172
240,2.1111111111110925,1.0,3.195920634920634,2.1456563,2.1131720233266265
240,3.0,3.0,2.5087433862433857,2.0185444,2.631821955436121
240,0.7777777777777726,2.0,1.707214997964998,1.445826,1.4827047073405388
240,0.7777777777777726,1.0,1.435502645502645,1.4335248,1.1617013175777644
240,1.777777777777796,3.0,1.83048075998076,1.4426537,2.0127280484411036
240,1.777777777777796,1.0,1.9405548340548338,1.5288157,1.5617870895350008
240,2.1111111111110925,2.0,2.5679609187109196,2.022034,2.1752764899117105
240,8.0,8.0,3.71992857142857,2.0681298,5.447014587334224
240,0.0,0.0,2.3322883597883597,2.0323188,1.0911517975696179
240,0.7777777777777726,2.0,1.5599411884411885,1.4681977,1.451479167395118
240,0.7777777777777726,0.0,0.9529470899470902,1.4681977,0.7997306427715936
240,1.777777777777796,1.0,1.344345839345839,1.4773265,1.3998625323650915
240,2.4285714285714226,4.0,2.321266474266474,1.6462477,2.5990214118495345
240,0.0,0.0,2.2017043049543044,2.1661265,1.0919576986483968
240,5.0,9.0,4.539428571428574,2.2122223,5.187912727287838
240,5.0,1.0,3.3191825396825387,2.1764114,2.873898482496776
240,0.6666666666666681,1.0,1.2015858215858215,1.5701903,1.109610699682675
240,0.6666666666666681,0.0,0.7224872257372261,1.5785874,0.7419353263095154
240,0.6666666666666681,1.0,1.0465202945202952,1.5877162,1.0752257957490876
240,1.75,2.0,2.182969576719577,1.7760842,1.9272634403415458
240,2.599999999999993,2.0,2.8484992784992778,2.3122108,2.440177519190705
240,2.599999999999993,2.0,3.923492063492065,2.5238202,2.7618280563278788
240,5.25,5.0,4.044011904761904,2.4880097,4.195505399000076
240,4.0,4.0,2.520722934472935,1.8253647,3.086521910843347
240,1.75,2.0,1.9747500000000002,1.680315,1.8512662544250489
240,1.75,1.0,1.9013492063492061,1.6894438,1.5851982582561552
240,1.75,2.0,2.430219576719577,1.750121,1.9825851435371178
240,5.5,7.0,4.349396825396826,2.4777243,4.831780284783197
240,5.5,4.0,5.009992063492065,2.5238202,4.25845305632788
240,13.0,13.0,6.869779100529099,2.4360607,8.826459941891766
240,0.5555555555555494,0.0,1.0115657768157766,1.112924,0.6700113280326356
240,0.5555555555555494,2.0,1.2873955026455024,1.112924,1.238968759490067
240,0.5555555555555494,1.0,1.1852301587301584,1.1769356,0.979430316959107
240,0.0,0.0,1.5461358826358829,1.195286,0.6853554795434007
240,5.6666666666666465,3.0,3.7163374218374194,1.9035392,3.5716358173149203
240,5.6666666666666465,8.0,6.112783549783552,2.0101676,5.4474044537936415
240,5.6666666666666465,6.0,5.8557557720057725,1.9743569,4.874194832099287
240,1.142857142857149,1.0,0.7438841991341992,1.1278768,1.0036545251416968
240,0.5555555555555494,1.0,1.199761904761905,1.2101803,0.9913744357275569
240,1.799999999999985,1.0,1.5533356180856182,1.2269534,1.39507225133651
240,1.799999999999985,4.0,1.9604626022126028,1.2502841,2.252686669487397
240,5.6666666666666465,3.0,3.9203890091390106,1.9585371,3.636398194387816
240,5.6666666666666465,9.0,6.256001803751807,2.0101676,5.733209017285705
240,5.6666666666666465,5.0,5.757382756132757,1.9743569,4.5996015781310335
240,0.5555555555555494,0.0,0.5377575757575758,1.2101803,0.5758733534764746
240,1.799999999999985,2.0,1.501567460317461,1.2101803,1.6279369357275548
240,1.799999999999985,2.0,1.5109960317460327,1.2269534,1.6344873547516137
240,1.799999999999985,0.0,1.1752712842712847,1.5247455,1.1250041871490553
240,2.2000000000000206,3.0,2.69139898989899,2.1420283,2.5083568304139003
240,2.2000000000000206,2.0,3.8810339105339113,2.304234,2.5963169845991203
240,2.2000000000000206,2.0,3.9809347041847034,2.2684236,2.6123395653665544
240,0.5555555555555494,0.0,0.5375619288119288,1.42893,0.6305118821354181
240,0.5555555555555494,0.0,0.8789022366522372,1.42893,0.7158469590954952
240,0.5555555555555494,1.0,0.9957210197210198,1.4414546,0.9981828060620317
240,0.5555555555555494,0.0,1.013963083213084,1.4577949,0.7568283858693738
240,2.2000000000000206,2.0,2.9345802068302067,2.1420283,2.3191521346467048
240,2.2000000000000206,2.0,3.684947931697932,2.304234,2.5472954898901254
240,8.0,8.0,4.440121212121214,2.2684236,5.677136192350677
240,2.0,2.0,1.1205196007696008,1.42893,1.6373624112359488
240,2.0,2.0,1.5136879509379506,1.42893,1.7356544987780362
240,2.0,2.0,1.7842818662818665,1.4414546,1.806434128813356
240,3.75,3.0,4.19319312169312,5.9293876,4.218145172780153
240,4.777777777777816,5.0,4.750452380952382,6.820159,5.337097279291314
240,4.777777777777816,4.0,4.239604497354496,6.8633404,4.9701806632349825
240,4.777777777777816,4.0,3.877338624338622,6.929122,4.896059593311702
240,3.75,5.0,4.113751924001923,5.326391,4.5475357860236745
240,5.75,6.0,4.87353306878307,5.3695555,5.498272135527676
240,2.333333333333337,5.0,5.413860149110149,5.868695,4.653972066175141
240,2.444444444444437,2.0,5.220338023088024,6.746135,4.102729425591306
240,3.5,4.0,5.421246031746032,7.9222608,5.210876698251754
240,3.5,3.0,6.393761904761908,8.558293,5.36301381183806
240,9.333333333333348,10.0,7.988863756613757,8.559013,8.970302614161582
240,5.0,5.0,7.368637566137563,6.308868,5.919376374375883
240,5.0,6.0,7.805954064454068,6.362752,6.292176506302115
240,20.0,20.0,9.599768879268881,7.1575007,14.189317405783711
240,7.833333333333389,6.0,5.271707070707072,3.2416577,5.586674534489425
240,8.25,5.0,6.015853174603175,3.879359,5.7863030453712225
240,8.25,12.0,9.487343915343915,4.28574,8.505770953506389
240,8.25,6.0,7.459383597883595,4.2167325,6.481529024966809
240,1.0,0.0,2.5623353775853785,3.1166105,1.6697364761559883
240,1.0,2.0,3.3259068061568096,3.1166105,2.3606293332988457
240,4.0,4.0,3.5785853775853806,3.1087775,3.671840725156538
240,1.0,1.0,3.970502765752767,3.3344538,2.3262391467337546
240,8.25,4.0,5.916708393458394,4.5896363,5.689086179823644
240,8.25,12.0,9.00675,5.0333333,8.572520825386047
240,8.25,8.0,7.492649470899469,4.70284,7.111372330569716
240,4.0,2.0,3.4608512506012503,3.5095403,3.2425978925109997
240,9.0,9.0,5.063127705627708,3.849278,6.728101419700689
240,4.0,4.0,5.000390933140935,3.8760111,4.219100516583726
240,5.555555555555615,6.0,6.203802669552669,4.200472,5.48995752579001
240,8.25,11.0,7.80916402116402,4.9401555,7.999829881824513
240,8.25,8.0,7.8229907407407415,5.359876,7.3582167241485035
240,4.75,6.0,6.587601851851855,5.324065,5.665416765071728
240,12.25,5.0,7.51596164021164,4.0617204,7.206920502864494
240,12.25,5.0,8.386927248677251,4.0617204,7.424661904980898
